,title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time,sentences,phrases,score,asp_word,det_word
252,Be Careful,,Too many homeless people and shuttered stores. It is touted as the second largest China town after San Francisco but it has gone way down hill. We got off the trolley and got back on the next one that passed by. It doesn't feel safe.,"July 28, 2016",0,0,,2.0,2021-06-19 08:13:40.395221,2021-06-19 08:13:40.473803,It doesn't feel safe.,doesn't feel safe,-0.9999712705612183,safety,safe
256,An experience you can do without,,"Caution!! Do not go there. Chinatown has been taken over by the homeless and destitute. It is run down, dirty and unsafe. I visited on a Friday afternoon. Most things were locked up and there were no restaurants that I could see. I hastily retreated from this unsavoury area, never to return.","July 24, 2016",0,0,,1.0,2021-06-19 08:13:40.712639,2021-06-19 08:13:40.793850,"It is run down, dirty and unsafe.","is run down, dirty and unsafe",-0.9998999834060669,safety,unsafe
258,First Chinatown Ever,,This is the first China Town we ever visited and not quiet sure if this is how they are supposed to be. We went right in the afternoon and didn't really feel very safe except while in the mall in the vicinity.Definitely not a place to venture out during the night.,"July 21, 2016",0,0,,3.0,2021-06-19 08:13:40.874097,2021-06-19 08:13:40.955330,We went right in the afternoon and didn't really feel very safe except while in the mall in the vicinity.,went right in the afternoon and didn't really feel very safe except while in the mall in the vicinity,-0.999743640422821,safety,safe
272,"Sad, it isn't vibrant at all",,"It was really sad to find a Chinaton without people, not many shops, I was hoping to find a wonderful place full of live but it was the opposite, and in one moment it felt dangerous as there were drunk people near this place.In my opinion, don't waste your time, there are better attractions in Vancouver, and if your are looking for asian food, you will find it every where.","June 30, 2016",0,0,,2.0,2021-06-19 08:14:01.122306,2021-06-19 08:14:01.203258,"It was really sad to find a Chinaton without people, not many shops, I was hoping to find a wonderful place full of live but it was the opposite, and in one moment it felt dangerous as there were drunk people near this place.","it was the opposite, and in one moment it felt dangerous as there were drunk people near this place",-0.9983718991279602,safety,dangerous
281,DO NOT GO HERE,,"This area is grubby, run down, and dangerous. It's very close to East Hastings Street and VERY easy to accidentally end up there. Do not fall in to the tourist trap and especially not on your own, with kids, or at night. The drug abuse in the area is prevalent, and it's a horrible sight to see. Do not go here.","June 14, 2016",0,0,,1.0,2021-06-19 08:14:11.954529,2021-06-19 08:14:12.077225,"This area is grubby, run down, and dangerous.","is grubby, run down, and dangerous",-0.9995895028114319,safety,dangerous
284,Do not go! Far from safe,,"Immediately upon arriving in Chinatown we were approached for money... No big deal after all coming from London we're used to that. But there so so many doped up people there, syringes on the floor, broken glass... It seriously did not feel like a safe place at all. We expected in to be busy and vibrant, and it was anything but. I couldn't get out of there fast enough... An awful place.","June 10, 2016",0,0,,1.0,2021-06-19 08:14:12.347048,2021-06-19 08:14:12.494665,It seriously did not feel like a safe place at all.,did not feel like a safe place at all,-0.9999814033508301,safety,safe
286,"Too many freaks, beggers and poverty on the streets",,"I can only compare Chinatown Vancouver with Chinatown, New York, which i visited earlier. There it was a clean, vibrant, busy place and i felt very safe. Had some good food there as well. In Vancouver i was not feeling comfortable. Poverty, drunks, beggars and drug addicts roam the streets. The restaurants and shops didn,t appeal to me either. I left within an hour.","June 4, 2016",0,0,,2.0,2021-06-19 08:14:12.613326,2021-06-19 08:14:12.742114,and i felt very safe.,felt very safe,0.9962634444236755,safety,safe
294,"Really, really bad",,"This is -the- worst Chinatown that we've been to. We live in Milwaukee and frequently visit the Chinatown in Chicago....it's so much better! The San Fran CT is light years ahead.After staying in Victoria over the weekend and enjoying their Chinatown, we took the ferry over to Vancouver. During the boat ride, we spoke with a Vancouver local. He suggested that we not go to Chinatown and especially not at night. I was pretty surprised and couldn't believe that a Chinatown area would be so dangerous. I brushed off his advice and decided that he just couldn't be correct.Today, we walked from our hotel near Stanley Park east down Pender which leads directly through the Chinatown arch. We immediately noticed how run-down the area is: so many open storefronts, litter all over the streets, homeless people...not just homeless but crazy doped-up people. Walking along, we smelled pot numerous times but worst of all we noticed a guy with a lighter, spoon, and needle...maybe crack or heroin? Also, you'll frequently smell the sweet fragrance of public urination.It was around lunchtime and we expected to find some good restaurants. Can you believe that there are no more than six or seven restaurants...not a one with a decent menu and all requiring cash payments only. We were so disappointed and my wife (born in Chongqing and worked in Dongguan) was literally scared and disgusted. The interesting thing that we noticed was that there were only elderly Chinese people there...no young or middle-aged people. Basically, it seems that the middle class Chinese population has left Chinatown for dead. So incredibly sad.","May 22, 2016",0,0,,1.0,2021-06-19 08:14:24.474598,2021-06-19 08:14:24.561826,I was pretty surprised and couldn't believe that a Chinatown area would be so dangerous.,was pretty surprised and couldn't believe that a Chinatown area would be so dangerous,0.995751142501831,safety,dangerous
308,A little uninteresting...,,"I went to Chinatown later on a Saturday morning and found it to be a bit uneventful. I expected there to be a market or something but I couldn't find one and a lot of the shops were closed. I went to the garden and it was a nice little oasis in the city. The area is very easy to get to via bike lanes in Vancouver. I was told that Chinatown is dirty, but I didn't find it much different from other streets in the city centre of Vancouver. I have also heard complaints of feeling unsafe there but I never had this issue either. Not sure if I would go back again.","March 20, 2016",0,0,,3.0,2021-06-19 08:14:36.807542,2021-06-19 08:14:36.892469,I have also heard complaints of feeling unsafe there,have also heard complaints of feeling unsafe there,-0.9973684549331665,safety,unsafe
311,Very Disappointing,,"I was so excited visit Chinatown after visiting Chinatown in other cities. First of all there was construction everywhere which made it impossible to get into some shops. That being said, don't bother going. There is nothing there. I kept walking, looking and hoping to find the good area and there simply wasn't one. My husband kept wanting to turn around and go back because the place felt so unsafe. It was full of homeless people and drug addicts. The only place that was interesting was the Chinese Cultural Center. We did find a little place to have a cup of hot tea and a pastry. If in the area I will not return to this area.","February 21, 2016",0,0,,2.0,2021-06-19 08:14:47.123789,2021-06-19 08:14:47.204653,My husband kept wanting to turn around and go back because the place felt so unsafe.,kept wanting to turn around and go back because the place felt so unsafe,-0.9996446371078491,safety,unsafe
314,Worst experience ever!! Stay clear ....,,"Was excited while walking there to see China Town thinking it would be vibrant like Sydney and London...but was a shocking experience...full of homeless people, druggies and it did not feel safe...though only a mile away from center it felt very unsafe.Please stay safe if you happen to visit there and do not speak with strangers...keep your valuables on guard and try not to go there at night.Nit an experience you want to take back home from your experience!!Jay","February 2, 2016",0,0,,1.0,2021-06-19 08:14:47.365564,2021-06-19 08:14:47.445057,it did not feel safe...though only a mile away from center it felt very unsafe.,it did not feel safe,-0.999941349029541,safety,safe
314,Worst experience ever!! Stay clear ....,,"Was excited while walking there to see China Town thinking it would be vibrant like Sydney and London...but was a shocking experience...full of homeless people, druggies and it did not feel safe...though only a mile away from center it felt very unsafe.Please stay safe if you happen to visit there and do not speak with strangers...keep your valuables on guard and try not to go there at night.Nit an experience you want to take back home from your experience!!Jay","February 2, 2016",0,0,,1.0,2021-06-19 08:14:47.365564,2021-06-19 08:14:47.445057,it did not feel safe...though only a mile away from center it felt very unsafe.,though only a mile away from center it felt very unsafe,-0.999941349029541,safety,unsafe
314,Worst experience ever!! Stay clear ....,,"Was excited while walking there to see China Town thinking it would be vibrant like Sydney and London...but was a shocking experience...full of homeless people, druggies and it did not feel safe...though only a mile away from center it felt very unsafe.Please stay safe if you happen to visit there and do not speak with strangers...keep your valuables on guard and try not to go there at night.Nit an experience you want to take back home from your experience!!Jay","February 2, 2016",0,0,,1.0,2021-06-19 08:14:47.365564,2021-06-19 08:14:47.445057,Please stay safe if you happen to visit there and do not speak with strangers...,Please stay safe if you happen to visit there and do not speak with strangers,-0.990243136882782,safety,safe
323,Too close to undesirables,,"Quite quirky and is by all accounts second only in size to the Chinatown in San Francisco which I can testify to being much larger, however be warned that to stray in the wrong direction and you will be confronted by drunks and druggies. If you plan on visiting! Only do so during daylight hours and keep your wits about you at all times, reverse out of the place by the same safe route.Do your homework before entering, go armed with an area map.","December 12, 2015",0,0,,3.0,2021-06-19 08:14:55.189097,2021-06-19 08:14:55.270788,"Only do so during daylight hours and keep your wits about you at all times, reverse out of the place by the same safe route.","do so during daylight hours and keep your wits about you at all times, reverse out of the place by the same safe route",0.9497435688972473,safety,safe
331,Devolution but still good,,"Vancouver's Chinatown is the second largest in North America, after San Francisco's iconic neighborhood comprised by those with Chinese ancestry. I had the good fortune to visit Vancouver 18 years ago, in 1997. The phenomenal growth throughout the rest of downtown in almost two decades astounded me. Skyscrapers next to English Bay remind me of Hong Kong. Visiting Chinatown was an easy walk from the Granville Street hotel. But that growth seems to have caused a demographic shift. Chinatown property owners resisted skyscraper development choosing instead to keep things the way they have been for decades: small buildings adjacent to sidewalks that border streets. Lack of development may have attracted the homeless and drug addicted population, though I saw that sad aspect only on side streets. I advise enjoying Chinatown sights only on Main Street. Use the same sensibilities you would in any large city's borderline community. NEVER wear gobs of jewelry and flash cash when traveling. Do you really need to impress anyone with a dozen credit cards or Rolex watch? A safety suggestion for any large city: If you feel threatened, walk into the street while checking for traffic. I did this on New York's Park Avenue one evening.Our 39-member tour group of mostly elderly people (meaning we felt safe and were not bothered) had several stops in Chinatown during our 3-day stay in Vancouver, Chinatown's Dr. Sun Yat-Sen Classical Chinese Garden included. That Zen-like garden and the history we learned about how Chinese immigrants were instrumental to the development of the West Coast of Canada and America made me realize the mega cities lining the Pacific Ocean would not have occurred otherwise. Our tour included lunch at Jade Dynasty restaurant. I highly recommend the Dim Sum at Jade Dynasty. It was in Chinatown 18 years ago that I came across an idea: Use porcelain chopstick rests to place knives at a more formal dinner. I give a set of these to hosts when invited to dinner. Each host has appreciated the idea, and the tablecloth isn't stained.","October 10, 2015",0,0,,4.0,2021-06-19 08:15:06.127748,2021-06-19 08:15:06.215388,"Our 39-member tour group of mostly elderly people (meaning we felt safe and were not bothered) had several stops in Chinatown during our 3-day stay in Vancouver, Chinatown's Dr. Sun Yat-Sen Classical Chinese Garden included.",Our 39-member tour group of mostly elderly people (meaning we felt safe and were not bothered),0.9928663969039917,safety,safe
334,Classical Chinese garden,,Situated In the heart of Vancouver's Chinatown you will find the Classical Chinese Gardens. Apart from this I personally wouldn't visit Chinatown. So many beggars and rough looking people. Was glad to get back to the City as I didn't feel very safe there.,"September 30, 2015",0,0,,2.0,2021-06-19 08:15:06.422053,2021-06-19 08:15:06.686608,Was glad to get back to the City as I didn't feel very safe there.,Was glad to get back to the City as I didn't feel very safe there,0.9787582159042358,safety,safe
337,Not as bad as everyone says it is.,,"We went down to check it out, with great uneasiness about just how ""bad"" the neighbourhood would be. I wouldn't take kids, but it is definitely safe enough for adults to walk around. Interesting to see some younger hipster type businesses moving in and revitalizing the neighbourhood. The garden is an awesome place to check out. And the international mall is super cool, it has some stores great for browsing. One store is like an upscale dollar store, with EVERYTHING imported from Japan.","September 25, 2015",0,0,,3.0,2021-06-19 08:15:06.878998,2021-06-19 08:15:06.963874,"I wouldn't take kids, but it is definitely safe enough for adults to walk around.",it is definitely safe enough for adults to walk around,0.9927305579185486,safety,safe
347,Avoid,,"This is not a nice place and I did not feel safe walking around here even during the day. It is a world away from the money and wealth of down town Vancouver. I could not believe the amount of beggers and homeless people in this area, its the other side of North America you see on the news regarding the level of homelessness but it was a shock to see it in such a vibrant city.This is not a Chinatown Vancouver can be proud off!My advice is to stay away!","September 12, 2015",0,0,,1.0,2021-06-19 08:15:18.920251,2021-06-19 08:15:19.020604,This is not a nice place and I did not feel safe walking around here even during the day.,I did not feel safe walking around here even during the day,-0.9999402761459351,safety,safe
350,Very run down and felt unsafe,,Despite our guide book listing this as an exotic part of town to visit we were very disappointed. There are a lot of homeless people and we saw people dealing drugs so it felt unsafe. Even the Chineses businesses still there were mainly herbalists or tacky gift shops so I wouldn't bother visiting this area.,"September 7, 2015",0,0,,1.0,2021-06-19 08:15:28.390557,2021-06-19 08:15:28.504640,There are a lot of homeless people and we saw people dealing drugs so it felt unsafe.,we saw people dealing drugs so it felt unsafe,-0.9699215292930603,safety,unsafe
352,I do not recommend downtown Chinatown in Vancouver,,"I was very disappointed with Vancouver's Chinatown. The concierge did recommend to visit. The area is so worn down and you and your friends do not feel safe there. There are some rough parts if you go down too far. We went to the bakery store and the service was not good and sometimes rude. Anyways, the newer Asian community near the airport (Richmond) was 100% better.I did provide my feedback to the hotel concierge of not to recommend downtown Chinatown as a tourist attraction. It does not come close to NYC or San Francisco Chinatown. Just some honest feedback.","September 6, 2015",0,0,,2.0,2021-06-19 08:15:28.589320,2021-06-19 08:15:28.670387,The area is so worn down and you and your friends do not feel safe there.,you and your friends do not feel safe there,-0.9997827410697937,safety,safe
355,AVOID,,"Intimidating place, people injecting drugs in door ways, did not feel safe, not recommended! Do not visit alone or at all!","September 1, 2015",0,0,,1.0,2021-06-19 08:15:28.834308,2021-06-19 08:15:28.915502,"Intimidating place, people injecting drugs in door ways, did not feel safe, not recommended!","did not feel safe, not recommended",-0.9995700716972351,safety,safe
358,"Unsavory, little to see, unsafe",,"We'd anticipated that a stroll around Chinatown followed by a nice dinner would be a lovely way to spend our last evening in Vancouver. Armed with the Chinatown tourism brochure, we eagerly set off around 7.30pm on Friday evening with our 10 year old daughter in tow. I'm pointing out the day and time to be quite clear that in Chinatown anywhere else in the world, you'd expect a bustling, vibrant atmosphere full of dining options. Vancouver Chinatown was almost deserted, and scary, and weird. We were followed for a few blocks by someone clearly mentally ill, approached by pan handlers and saw very few people apart from those. I'm well traveled and rarely feel unsafe and uneasy - here I did. We found a Chinese restaurant with a couple of tables occupied and ate there, served by cheerless staff. Food was fine. We then left Chinatown as quickly as we could. The comment from our daughter? 'I'm glad we left that creepy place'. This is not a location for families or for tourists. Perhaps it's different in daytime but I would steer clear.","August 29, 2015",0,0,,1.0,2021-06-19 08:15:29.252310,2021-06-19 08:15:29.333901,I'm well traveled and rarely feel unsafe and uneasy - here I did.,I'm well traveled and rarely feel unsafe and uneasy,0.9985051155090332,safety,unsafe
362,Do not go,,"If I could give no stars I would!/we walked from west pender to east pender. What a world of difference! This China town is an utter disgrace - dirty, smelly, full of tramps druggies and weird people. We walked with our 6 and 8 and if I had know how bad it was I would stay on the w pender side!! Was looking for food and found only one that didn't remotely felt unsafe. Went to the Chinatown plaza and omg. The air was stale and felt like a scene off resident evil where something was coming off a corner!!!Our cabbie later told us Richmond is indeed the place to go if one wants abiy of Chinatown. Wished I read the reviews!!","August 21, 2015",0,0,,1.0,2021-06-19 08:15:41.336455,2021-06-19 08:15:41.415894,Was looking for food and found only one that didn't remotely felt unsafe.,Was looking for food and found only one that didn't remotely felt unsafe,-0.9928948283195496,safety,unsafe
386,Chinatown in Vancouver,,It is a big area but we went too late in the day. We went around 6 and most shops were closed. It was fun to drive around the streets and see the shops from the car. They looked rather old and run down. I am not sure it would be that safe to walk around there. I heard the Richmond Chinatown was better.,"July 6, 2015",0,0,,2.0,2021-06-19 08:16:00.864302,2021-06-19 08:16:00.943266,I am not sure it would be that safe to walk around there.,am not sure it would be that safe to walk around there,-0.9984855055809021,safety,safe
389,"Seedy, crowded but authentic",,"It's surprising how small this Chinatown is, given the depth of Vancouver's roots - roughly 7 blocks by 3. Lots of tea shops, small restaurants, etc. But almost everything is pretty dilapidated. Pavements are very narrow so groups should split up or spread out; it seems pretty safe, despite the throngs of homeless people during nice weather..","July 3, 2015",0,0,,3.0,2021-06-19 08:16:01.332498,2021-06-19 08:16:01.440387,"Pavements are very narrow so groups should split up or spread out; it seems pretty safe, despite the throngs of homeless people during nice weather..","it seems pretty safe, despite the throngs of homeless people during nice weather",-0.820772111415863,safety,safe
390,A great garden in a not so great place...,,"The park and the garden is a great place to visit, beautyful and peaceful! However, the rest of the Chinatown seems to be a bit dangerous. There were used needles and blood at the street. I wouldn't visit it on my own or late at night.","July 3, 2015",0,0,,2.0,2021-06-19 08:16:08.670602,2021-06-19 08:16:08.763324,"However, the rest of the Chinatown seems to be a bit dangerous.",seems to be a bit dangerous,-0.7165938019752502,safety,dangerous
400,Wish I'd read the reviews before going,,"I wish I'd read the reviews before visiting this part of Vancouver. Having been to Chinatown in many other cities, and having heard about how multicultural Vancouver is, I thought this Chinatown would be bustling with restaurants and shops and culture. How far from the truth. Although the gardens were nice, I would gladly have missed seeing them to avoid the walk there and back! The streets are dirty (unlike the main tourist areas of Vancouver which are very clean), I didn't feel safe at all (we ducked into a shop at one point as there was a man who seemed to be following us and as we had our rucksacks on our backs, we didn't feel safe having him behind us), and it was very run down. I'm annoyed that the tour guide we'd had for the main part of Vancouver on the previous day had recommended visiting the area - it was the only reason we'd gone there as we had some spare time one afternoon. I wish we hadn't :-( It's not a place for tourists and I would avoid it at all costs.","June 17, 2015",0,0,,1.0,2021-06-19 08:16:21.768743,2021-06-19 08:16:21.851514,"The streets are dirty (unlike the main tourist areas of Vancouver which are very clean), I didn't feel safe at all (we ducked into a shop at one point as there was a man who seemed to be following us and","The streets are dirty (unlike the main tourist areas of Vancouver which are very clean), I didn't feel safe at all",-0.9999517202377319,safety,safe
400,Wish I'd read the reviews before going,,"I wish I'd read the reviews before visiting this part of Vancouver. Having been to Chinatown in many other cities, and having heard about how multicultural Vancouver is, I thought this Chinatown would be bustling with restaurants and shops and culture. How far from the truth. Although the gardens were nice, I would gladly have missed seeing them to avoid the walk there and back! The streets are dirty (unlike the main tourist areas of Vancouver which are very clean), I didn't feel safe at all (we ducked into a shop at one point as there was a man who seemed to be following us and as we had our rucksacks on our backs, we didn't feel safe having him behind us), and it was very run down. I'm annoyed that the tour guide we'd had for the main part of Vancouver on the previous day had recommended visiting the area - it was the only reason we'd gone there as we had some spare time one afternoon. I wish we hadn't :-( It's not a place for tourists and I would avoid it at all costs.","June 17, 2015",0,0,,1.0,2021-06-19 08:16:21.768743,2021-06-19 08:16:21.851514,"as we had our rucksacks on our backs, we didn't feel safe having him behind us), and it was very run down.","as we had our rucksacks on our backs, we didn't feel safe having him behind us",-0.9998863935470581,safety,safe
401,BEWARE,,"I am not a visitor, I have lived in Vancouver for nearly 15 years. This is a warning for tourists coming to our city. Vancouver's Chinatown is not your typical big-city Chinatown. Do not come here expecting nifty little shops and restaurants or interesting night life. This place is run-down, old, dirty and dangerous. If you were to come visit here, have a specific destination in mind. The gardens are beautiful, and there is some low-rise office buildings around here. But I would NOT recommend coming to Chinatown to just ""walk around"". If you are a tourist and are looking for this kind of old-town Vancouver experience, I recommend you stroll the streets of Gastown instead. If you are looking to see the rough side of the city, I suppose it is a study unto itself. But for your typical cruise-passenger or tourist, I would warn you to be wary of this neighbourhood before visiting.","June 16, 2015",0,0,,1.0,2021-06-19 08:16:21.851520,2021-06-19 08:16:21.933336,"This place is run-down, old, dirty and dangerous.","is run-down, old, dirty and dangerous",-0.9999340772628784,safety,dangerous
408,The worst Chinatown I've been to,,"My husband who is Chinese Canadian wanted to visit Chinatown and have dinner there. We took the bus with my 2 year old. Nobody warned us how bad it was. On the bus as we got closer and closer I grew more anxious seeing the homeless druggies and prostitutes on the streets.It wasn't a couple here and there it was chaotic, like what I picture prison to be. I didn't want to get off the bus. I think the bus driver sensed my reaction as he told us where to get the bus to gas town. I really thank god for him.We agreed to go directly to the gardens then to gas town.The gardens themselves are pretty and scenic a nice respite from the surroundings.We were told we could walk to gas town but I didn't feel safe.I've lived in Asia for 6 years and I consider Vancouver Chinatown a disgrace. Compared to SF, Toronto even edmonton Chinatown it is the worst I've seen and so disappointing as we never even had dinner there.","May 28, 2015",0,0,,1.0,2021-06-19 08:16:22.409647,2021-06-19 08:16:22.490843,but I didn't feel safe.,didn't feel safe,-0.9993126392364502,safety,safe
411,"Chinatown, Vancouver, British Columbia",,"My husband and I just returned from a trip to Vancouver and we rode to on off trolly. Chinatown was disgraceful and alarming how they let the filth, young strung out girls crawl around and still beg for money for drugs or prostitute themselves (at one's own risk of a disease!). What a pig stein. Never saw such sadness in a Chinatown in all I have visited. Wouldn't even think of eating there. Never got off the Trolly. Gas town is close to the cruise ship district so wasn't quite as bad. I'm appalled, the city doesn't reel in the crime, prostitution and drugs gone wild! So many high rise condo's they have lost the coastline and the over all beauty of what was once a beautiful controlled city. No plans of ever returning there.","May 15, 2015",0,0,,1.0,2021-06-19 08:16:30.736825,2021-06-19 08:16:30.817537,"I'm appalled, the city doesn't reel in the crime, prostitution and drugs gone wild!","the city doesn't reel in the crime, prostitution and drugs gone wild",-0.9556661248207092,safety,crime
415,Not enough flavor here...,,"Amazing that Vancouver has the 3rd biggest Chinese community in North America and this Chinatown has no flavor. Wide streets, few interesting things to see.Between Chinatown and Gastown a lot of homeless people, very vocal with people walking, you do not feel safe in this area... Mainly at Hastings and Carrall...","April 2, 2015",0,0,,2.0,2021-06-19 08:16:31.059166,2021-06-19 08:16:31.141917,"Between Chinatown and Gastown a lot of homeless people, very vocal with people walking, you do not feel safe in this area...",do not feel safe in this area,-0.981084406375885,safety,safe
422,"""It's Chinatown""",,"But don't forget it, Jake. This is not a ""dangerous"" neighbourhood, for heavens sake. I am nearly 60 years old and feel perfectly ok even in the sketchier spots on Hastings that seem to scare some. Yup, there are some homeless, some junkies, and a bunch of down and outers on Hastings. It's a densely populated area with lots of foot traffic.This is a neighbourhood in transition. Some of the older generation of Chinese still lives here, there are some Asian BBQ, vegetable, rice, trinket, etc. shops, too. But, what's happening? Unions Street has a lively, young bar scene. The Sun yat-Sen garden is lovely even on a rainy day. Some of the architecture is elegant, some historical. Lots of young shops and young people trying thei hands at business.The Phnom Penh restaurant is so good.I love Chinatown. It's evolving, bringing together different cultures, different businesses, and becoming, or again becoming, one of the liveliest neighbourhoods in the city.","January 25, 2015",0,0,,3.0,2021-06-19 08:16:40.718476,2021-06-19 08:16:40.798094,"This is not a ""dangerous"" neighbourhood, for heavens sake.","is not a ""dangerous"" neighbourhood, for heavens sake",0.9617409110069275,safety,dangerous
423,"Pretty big, but otherwise average",,"Given Vancouver's asian population, it's no surprise that it's Chinatown is fairly large. I'd agree with other posters that it can be a little sketchy but really, I never felt unsafe there, at least during the day. Vancouver in general seems to have a very visible homeless population but I never felt intimidated or in danger, maybe because I come from a city with a very visible homeless population too so maybe I'm used to it. The Chinatown here seemed like most other Chinatowns in major cities, nothing really special but if you want to check it out don't be afraid.","January 20, 2015",0,0,,3.0,2021-06-19 08:16:40.798099,2021-06-19 08:16:40.877432,"but really, I never felt unsafe there, at least during the day.","felt unsafe there, at least during the day",0.9244707822799683,safety,unsafe
425,"Don't waste your time, very unsafe and disgusting area",,"Absolutely a disgusting area that has been completely taken over by street people, drug addicts and the like.You will not feel safe, there is nothing to see or do unless you like the smell of urine","January 12, 2015",0,0,,1.0,2021-06-19 08:16:40.958448,2021-06-19 08:16:41.039674,"You will not feel safe, there is nothing to see or do unless you like the smell of urine",You will not feel safe,-0.9999920129776001,safety,safe
430,Not a great place to be,,"We walked through Chinatown a few times in the mornings and it's dire to say the least. Coming from Chinatown in London, I can't even compare. There is no hustle and bustle, it is not safe, it's not pretty and you shouldn't go there at night. My resounding memory of this place will be an elderly Chinese resident staring out of a dirty window, of a filthy, dirt encrusted shack that houses the elderly. Not a happy memory.","November 11, 2014",0,0,,2.0,2021-06-19 08:16:52.486547,2021-06-19 08:16:52.579287,"There is no hustle and bustle, it is not safe, it's not pretty",it is not safe,-0.9997026324272156,safety,safe
434,Most unpleasant,,"Compared to Chinatown areas in other cities around the world this one in Vancouver is well below the standard. Lots of dodgy looking people loitering on the streets, run down buildings and a generally unsafe feeling. Quite a contrast from some of the neighbouring districts.","October 30, 2014",0,0,,1.0,2021-06-19 08:16:52.853185,2021-06-19 08:16:52.951385,"Lots of dodgy looking people loitering on the streets, run down buildings and a generally unsafe feeling.",a generally unsafe feeling,-0.9998272061347961,safety,unsafe
438,Not that Interesting,,"If you have never been to a ""Chinatown"" in a city, then this is probably worth a visit. On the other hand, if your have visited neighborhoods like this in other cities, you might want to give this one a pass. It has a small mall and lots of stores selling traditional Chinese items (herbal medicine, vegetables, fruit, etc) but it is not as dynamic as other cities. Apart from having the world's thinnest building (The Sam Kee building at 8 West Pender Street) and the Sunyat Sen Garden there is nothing remarkable about Vancouver's Chinatown. The neighborhood is isolated from the Gastown neighborhood by some pretty nasty streets that don't appear to be all that safe to walk through. There is a stop on the HoHo bus route if you really want to get off and look around. It really won't take more than 30 minutes to see the area unless you visit the Sunyat Sen Garden.","October 10, 2014",0,0,,3.0,2021-06-19 08:16:53.251598,2021-06-19 08:16:53.343711,The neighborhood is isolated from the Gastown neighborhood by some pretty nasty streets that don't appear to be all that safe to walk through.,is isolated from the Gastown neighborhood by some pretty nasty streets that don't appear to be all that safe to walk through,-0.9996370077133179,safety,safe
442,Beware Chinatown Vancouver,,"I am a proud western Canadian who has been to Vancouver several times on business. This was the first time in many years that I actually was there on vacation and had the time to take in some sights with an American friend. I apparently need to be more in touch because Chinatown was a place I hadn't visited in 30 years. What a huge mistake! Within a block of walking into Chinatown, I felt very unsafe and I am generally pretty trusting. The further I walked, the worse it got. My fault for not being more informed but SHAME on the bus and trolley companies for promoting Chinatown so much when 1 wrong turn can get you in trouble!!!! I made that wrong turn. What about all the elderly tourists that aren't aware!! DO NOT GO past the gate!!!","September 17, 2014",0,0,,1.0,2021-06-19 08:17:03.665261,2021-06-19 08:17:03.743568,"Within a block of walking into Chinatown, I felt very unsafe and I am generally pretty trusting.",I felt very unsafe,-0.9170636534690857,safety,unsafe
445,Stay Away,,"One wrong turn could land you in what I describe the scariest street in Vancouver. Drug addicts and homeless line the sidewalks on Main St. There were many! I was beyond scared while stopped at a stop light. Quickly drove thru Chinatown. Very dirty. Pease if any of you plan to visit, be extremely careful. Do not visit this area anytime after dark. Stay safe.","September 7, 2014",0,0,,1.0,2021-06-19 08:17:03.901812,2021-06-19 08:17:03.983653,Stay safe.,Stay safe,-0.5355740189552307,safety,safe
453,My goodness... bad neighborhood!,,"We visited the Chinatown without prior knowledge that it's right next to the notorious Vancouver east side that's considered one of the bad neighborhoods. We started noticing some homeless people but pretty soon the whole area is full of them. One was even harassing a couple of guys waiting for the bus and they eventually called the cops, which arrived minutes later. We didn't feel it's a dangerous place to be, just unpleasant to see the whole area being so run down and full of homeless people loitering, can't be helpful to the tourism. For this reason, public restrooms at McDonald's or Tim, etc. are all locked with cctv guarding the doors!","August 20, 2014",0,0,,2.0,2021-06-19 08:17:13.746622,2021-06-19 08:17:13.835006,"We didn't feel it's a dangerous place to be, just unpleasant to see the whole area being so run down and full of homeless people loitering, can't be helpful to the tourism.","didn't feel it's a dangerous place to be, just unpleasant to see the whole area being so run down and full of homeless people loitering, can't be helpful to the tourism",-0.9999290704727173,safety,dangerous
459,Chinatown is dead!,,"All the negative feedbacks about Vancouver Chinatown are pretty accurate. Chinatown has lost its charm in last couple decades. Most of the shops are closed. The atmosphere is sad and pathetic to say the least. The only saving grace is perhaps the Dr Sun Yet-sen Classical Chinese Garden which was built for the EXPO 86, still the homeless and drug addicts would sneak in and take advantage of the bamboo shade and serenity to do their business. There isn't a decent Chinese restaurant other than cheap eat like Hon's Won Ton House and Kent Kitchen that you pick food items and pair up with rice, noddle etc. Avoid corner of Hastings and Main. Don't be fooled by its name as Carnegie Centre is where the local homeless, drug addicts, thieves, thugs etc gather outside. NEVER use the public washroom outside the Centre because it is a smelly hell hole. Drug addicts pass out on wet and dirty floor. 100 block East Hastings is the ugliest street in Vancouver. Despite real estate developers are trying to build apartments blocks in Chinatown this is not going to save the situation. NEVER park your car along 000-300 East Hastings even in broad daylight. Sorry there isn't anything good, safe, attractive about Chinatown in the eye of a Chinese like myself. I only go there to buy Apple Tarts at New Town Bakery (148 East Pender Street).","August 6, 2014",0,0,,1.0,2021-06-19 08:17:14.286617,2021-06-19 08:17:14.380824,"Sorry there isn't anything good, safe, attractive about Chinatown in the eye of a Chinese like myself.","there isn't anything good, safe, attractive about Chinatown in the eye of a Chinese like myself",-0.9507068991661072,safety,safe
