title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
"One of the most eclectic, multi-ethnic collections of restaurants and venues in the City of Vancouver",,"Oh, Commercial drive. Great place to buy groceries, Italian specialities (La Grotta Del Formaggio has a good variety of cheeses and make fantastic take out sandwiches), organic produce,  health and beauty products (Quidittas). The restaurants offer an incredible array of options: from good Ethiopian (Harambe); Shwarma (Best Falafel), Sushi (Kushimoto and Tatsu), good bars (Falconetti's, Bier Craft, Charlatans, Libra room, St. Augustines) as well as the best coffee bars the city has to offer. The coffee scene ranges from Italian traditions like Calabria and Abruzzo to local laptop hangouts and people watching venues like JJBean, Continental coffee, Turks and Prado cafes. The Drive comes alive during any international football (soccer) event in a good natured enthusiastic manner - with fans supporting different countries/teams out in full colour, but always respectful and enjoyable. Whenever the Euro Cup or world cup is on, the police routinely close the drive off to car traffic to allow the fans to celebrate their victory in the streets. World Cup final can be particularly festive. A nice place to stroll and shop day or evening.","September 2, 2012",0,0,,5.0,2021-06-18 21:27:53.007216,2021-06-18 21:27:53.091985
Variety,,"I liked the variety of restaurants.  The streets were so busy with people strolling.  Wish there were a few more Italian stores, though.","August 24, 2012",0,0,,4.0,2021-06-18 21:27:53.091991,2021-06-18 21:27:53.182898
Wonderful Atmosphere,,"Having grown up in East Vancouver I took my daughters to Commercial Dr for a Saturday shopping trip.  I wasn't expecting much as they're very much West Vancouver girls, but was so pleasantly surprised to find that they absolutely loved the small shops, cafes and neighbourhood park.  I wish West Vancouver had this type of shopping experience, but since they don't I definitely know where to get my cultural fix when needed.","August 23, 2012",0,0,,5.0,2021-06-18 21:28:04.398152,2021-06-18 21:28:04.492585
Funky and Fun,,"Commercial Drive is always entertaining, great people watching, live music and a diverse selection of restaurants.","August 20, 2012",0,0,,5.0,2021-06-18 21:28:04.492591,2021-06-18 21:28:04.573966
Fascinating!,,"This place is deliciously bohemian, with places like Beckwoman's and Wazubees. Oozing with earthy Portugese-Italian ethnic charm, it's speckled with lively outdoor cafes and shops with oddball things to tantalize the curious mind. Plus, the atmosphere is very friendly and laid back. We love going there!","August 14, 2012",0,0,,4.0,2021-06-18 21:28:04.573972,2021-06-18 21:28:04.658288
The Drive...just drives you,,"I believe most of the restaurants in the city located here.All kind of food,friendly enviroment, family operated businesses and lots of happenings. The Commercial business society works hard to promote this area.Flaggs all the way on the street.You won't go thursty or hungry here. Great fress produce stores all around with healthy choices of meat and fruits.The old ""Italy distict"" changed but at soccer times the whole street is alive.Cars hanking,driving and cheerring for they favorits.Makes everyone excited.There is life here and drives us with them.","August 8, 2012",0,0,,5.0,2021-06-18 21:28:04.658295,2021-06-18 21:28:04.741967
restaurant haven!!,,This street is an ecclectic array of restaurants and coffeeshops. It's a great place to spend an afternoon or evening walking around sampling the fares.,"July 23, 2012",0,0,,5.0,2021-06-18 21:28:04.741973,2021-06-18 21:28:04.830224
"Amazing food, shops and folks!",,"We visit often and take advantage of the Italian coffee shops, bakeries, quaint little shops, etc...Santa Barbara's deli is a must visit but expect a wait...well worth it!","July 22, 2012",0,0,,5.0,2021-06-18 21:28:04.830230,2021-06-18 21:28:04.908486
Can't beat commercial drive,,"This is a great place to take an afternoon and walk about, have lunch and perhaps even dinner. If the World Cup is on... This place is NUTS","July 16, 2012",0,0,,4.0,2021-06-18 21:28:04.908492,2021-06-18 21:28:04.993687
"Great, authentic feel",,"Commercial Drive is a place to spend a few hours, or an entire day. Enjoy the food, culture, or the 'vibe' in general, you can't go wrong. Home to some of the most authentic italian coffee in the City, as well as amazing restaurants, including my favorite - Havanas. If you really want a great time - go during a major soccer event!","July 11, 2012",0,0,,4.0,2021-06-18 21:28:04.993692,2021-06-18 21:28:05.072770
This could be a great experience if....,,Get rid of the cars and buses...make this a pedestrian zone with outdoor cafes and restaurants and pubs...an event instead of a stroll that looks like any other street in Vancouver.,"July 10, 2012",0,0,,3.0,2021-06-18 21:28:05.072775,2021-06-18 21:28:05.153556
Great walk-a-bout,,"If you like Italian food, coffee, delis', wine  and the atmosphere, head for Commerical Drive.  Toss in a soccer game, and hang onto your hat!!!","July 10, 2012",0,0,,4.0,2021-06-18 21:28:05.153562,2021-06-18 21:28:05.231098
The essence of Vancouver,,"""The Drive"" ain't glam, but it represents a lot of what Vancouver REALLY is these days. Rain City is  more than Stanley Park, glass condo towers on the West End and spiffed-up tourist centres near the cruise ship terminal. Real people live here too, and Commercial is a good place to see a cross-section of them.It's grimy in spots -- one of the highest ratios of tattoos/piercings per pedestrian that you'll find in the city. Panhandlers, skateboarders, junkies -- they're all there. If you're lucky, you'll spot author Chris Walter, whose novels chronicle the lifestyles of the down-and-out. Look for a tall bald guy covered in tattoos -- Vancouver's version of Hunter S. Thompson. Buy a copy of one of his books in any of the bookstores on The Drive, if you can find them -- they sell out quick at the used bookstores. You'll find out about the things the tourist guides DON'T want you to know.The food scene is eclectically good. Commercial used to be the Italian district, and there is a lingering whiff of Italia there, but mostly the eateries are diverse, funky and cheap (for Vancouver.) Great grocery stores too, everything from Middle Eastern to health food. Hardware to head shops, you can buy most anything you want. True local hang out and shop here. I'd rather be on grungy Commercial than high-tone Robson Street any day.","July 6, 2012",0,0,,4.0,2021-06-18 21:28:19.380090,2021-06-18 21:28:19.478881
Street Scene,,This is one of Vancouver's best shopping streets - lots of fresh vegetables and many good restaurants and coffee places to choose from. It now runs from the Broadway and Commercial skytrain station north all the way to Venables,"July 3, 2012",0,0,,3.0,2021-06-18 21:28:19.478887,2021-06-18 21:28:19.558109
A great morning or afternoon,,Parking is a major pain but if you can get yourself down there it is a great place to spend half a day.  Tons of restaurant options and lots of interesting shops.  A good place for people watching.  Must check out the Italian bakery.,"June 24, 2012",0,0,,5.0,2021-06-18 21:28:19.558115,2021-06-18 21:28:19.641175
Fascinating shops,,A great place to shop for unusual gifts.  Lots of delicious ethnic food to be enjoyed.,"June 24, 2012",0,0,,5.0,2021-06-18 21:28:19.641182,2021-06-18 21:28:19.730409
Little Italy along a street,,Commercial Drive is a mix of Little Italy with almost all Italian cafes and restaurants full of Italian people AND vegan central with its hippie/eccentric vibe. Quite a strange mix but still totally cool. I'd recommend Fratelli Bakery for the cannolis and Bandidas Tacqueria for a vegan bite.,"June 16, 2012",0,0,,3.0,2021-06-18 21:28:19.730415,2021-06-18 21:28:19.809220
"Great atmosphere, shops, restaurants",,Wonderful to walk through and people watch from one of the great restaurants or coffee shops.,"June 15, 2012",0,0,,5.0,2021-06-18 21:28:19.809226,2021-06-18 21:28:19.895871
Little Italy,,"The Drive is the greatest place to be for any football (soccer to North Americans) game involving Italy, the cheering, waving flags and revelry when they win, and the incredible deflation should they loose is totally enveloping.  The people here are so passionate about their football, food, politics and anything else that requires discussion, but are friendly and totally inclusive if you just want to put your Italiano on for a day.Although this is the epicenter of Italian cuisine in the area, it is also home to many other kinds of restaurants, most of them pretty good.Watch for the street festivles, and go share Amore with the Italiano Community.","June 9, 2012",0,0,,4.0,2021-06-18 21:28:19.895877,2021-06-18 21:28:19.978171
An eclectic street in Vancouver,,Commerical is a terrific mix of wonderful shops and restaurants.The Britannia Centre and Library are well worth seeing.,"May 31, 2012",0,0,,5.0,2021-06-18 21:28:19.978177,2021-06-18 21:28:20.056451
Awesome neighbourhood,,"I love everything about this place.  Some would call it eclectic. Lots of small boutique stores for art & clothing, many bars & restaurants, great grocery stores...this place has got everything you could ever need. Great destination for brunch at the weekend","April 16, 2012",0,0,,5.0,2021-06-18 21:28:20.056457,2021-06-18 21:28:20.134220
Funky little area with some great little restaurants and shops.,,"A formerly older, tired area on outskirts of Vancouver that has recently revived as a desirable residential area (older, worn Victorian homes being purchased and restored by today's younger families). A strong sense of community has given the area new life, along with interesting little shops and restaurants, some of which can compete with downtown Vancouver's finest. Lots of community events and colourful street fairs throughout the year make it a happening place to visit.","March 29, 2012",0,0,,4.0,2021-06-18 21:28:20.134225,2021-06-18 21:28:20.212126
Modern day hippie colony,,"Full of unique bars restaurants, Italian cafes and artsy shops. Second only to Chinatown for value and quality in fruits and vegetables ( because the wholesalers are just around the corner!). Some scuzzy types do inhabit the place mainly due to the overflow from the skytrain staion at Broadway and Commercial but if you ignore them, they ignore you. My favourite spot on the Drive is ""Belgian Fries"" one large serving does you for two meals , not bad for 10 bucks! Good Bike shops and  Musical instrument stores and a cracking good Pawn shop.. keep on going North and you'll hit the Vancouver East Cultural Centre on the left hand side.. some great shows here and then hit the bars afterwards.","March 17, 2012",0,0,,4.0,2021-06-18 21:28:31.341127,2021-06-18 21:28:31.442787
Culture!,,"This area of Vancouver has earned a special place in my heart. Without the pretence of Vancouver's westside, it still has the independently run cafes, restaurants, and pubs that make Vancouver so special. Be sure to visit the Rio theatre, Banditas, JJ Bean, Toby's, and St. Augustine's. Broadway and Commercial Station makes this area very easy to access via transit.","March 16, 2012",0,0,,5.0,2021-06-18 21:28:31.442794,2021-06-18 21:28:31.520410
"""A taste of European flare""",,"This street has a European flare to it, in that most of the shops and restaurants are what you would see in Italy, or any other big city in Europe.  A lot of the delicaseas in Europe are located here, so park your car or better yet catch a bus over and just walk the entire street.You will also find that Commerical Drive has a large Lesbian influence so you will see women of all shapes and sizes from all over the world while going about your stroll.  Check out the numerous coffe shops and especailly Womyn's Ware located on the North end.  If nothing else, it will get you talking about the more important things in life.Enjoy it come rain or shine.","March 6, 2012",0,0,,5.0,2021-06-18 21:28:31.520416,2021-06-18 21:28:31.605757
A litttle bit of?,,"Commercial Drive is mainly Italian but also Ukranian, and nowadays many other people as well lots of great stores friendly people and good food.","February 23, 2012",0,0,,5.0,2021-06-18 21:28:31.605763,2021-06-18 21:28:31.685507
Food,,"Lots of food, very little shopping... Not the best servers. Don't feel bad about tipping a little less here cause of the service you don't receive in this area. Tip according to what you get.","February 22, 2012",0,0,,3.0,2021-06-18 21:28:31.685512,2021-06-18 21:28:31.767011
Funky shops,,"Great place to find the unusual. Interesting shops, galleries and good food. Take in the colorful locals and artists and grab a bite at a local cafe.","February 18, 2012",0,0,,4.0,2021-06-18 21:28:31.767018,2021-06-18 21:28:31.844645
La Dolce Vita,,If you are looking for Italian food/culture/coffee shops this is the one stop that satisfies...oh yes and the best ice cream,"January 31, 2012",0,0,,5.0,2021-06-18 21:28:31.844650,2021-06-18 21:28:31.928150
Eat Walk Shop,,"Some good and varied restaurants, shops and a short walk","January 25, 2012",0,0,,3.0,2021-06-18 21:28:31.928155,2021-06-18 21:28:32.007229
"Nice to stroll for some shops, especially health food stores",,"Has some good cafes and restaurants, flowers, and small shops.  Also some good health food stores, one neat store had high raw foods if one is into that.Like some of the graffiti/wall art as well. Some hidden gems of houses on side streets above ""the drive"" if one takes the time to really look.","January 14, 2012",0,0,,3.0,2021-06-18 21:28:32.007235,2021-06-18 21:28:32.085331
Commercial Drive,,"changing for the better all the time, this is a wonderful ethnic area to explore","January 9, 2012",0,0,,4.0,2021-06-18 21:28:32.085336,2021-06-18 21:28:32.164191
A funky neighbourhood with shops and restaurants,,"This area has lost a lot of its original ""Italian"" neighbourhood feel but it is still a fun place to wander around. Some interesting independant shops and restaurants but I don't think it still really has the Little Italy feel of many years ago. There are a few exceptions (some great coffee places and delis).","January 5, 2012",0,0,,3.0,2021-06-18 21:28:45.991294,2021-06-18 21:28:46.081919
The drive,,"funky, fresh, different from what Vancouver usually offers","January 3, 2012",0,0,,4.0,2021-06-18 21:28:46.081925,2021-06-18 21:28:46.164830
Great food,,"Awesome place to walk around and see the people as well as to get food.  There is a wonderful cheese store, poutine shop and really great pubs and restaurants","January 3, 2012",0,0,,4.0,2021-06-18 21:28:46.164836,2021-06-18 21:28:46.255215
A little rough around the edges but great anyway,,"The Drive is...well it's the Drive. It is/was Little Italy in Vancouver but has developed into it's own person so to speak. Great and unique and wonderful stores like Beckwomans, The Flower Box and Santa Barbaras market. These are the kind of shops that give the drive it's flavour and colour. The people are all come as you are and it's an amazing place to sit at one of the outside coffee bars and watch people. There are many produce markets that sell very inexpensive food, or you can sit down for some amazingly good Italian or ??? almost anything you can think of. ENJOY","December 23, 2011",0,0,,4.0,2021-06-18 21:28:46.255221,2021-06-18 21:28:46.334378
Vancouver's funniest neighbourhood,,"There's always more to see and do on the Drive -- fun cafes and restaurants, quirky shops, outdoor spaces, people-watching and a relaxed and friendly vibe.","December 22, 2011",0,0,,5.0,2021-06-18 21:28:46.334384,2021-06-18 21:28:46.418665
"Locals Hangout place, very cool and Hipster place!",,"Commercial drive during the day is blah... but evening comes and the night beckons, the shines comes through on Commercial drive. All the interesting cafes have al the cool looking people sitting in them, having their cappucinos, their munchies and chatting with each other like you see on Friends. The lounges are full of local bands that plays great music that easily entertains you or if not, at least you have that excellent drink their bartenders whip up to make you enjoy the night away. Also, Commercial drive has an eclectic range of restaurant cuisines from Caribbean to Ethiopian, certainly enough to satiate any desire for a taste around the world. It has a very fabulous Itlaian bakery that opens duing the day of course called Fratelli's Bakery that has the best cakes evah!","December 13, 2011",0,0,,4.0,2021-06-18 21:28:46.418670,2021-06-18 21:28:46.497800
Fun but be careful,,This is a fun area with a lot of restaurants. Be careful especially at Commercial and Broadway near the SkyTrain. Lots of homeless and public drunkeness in evening/night.,"April 20, 2010",0,0,,3.0,2021-06-18 21:28:46.497806,2021-06-18 21:28:46.579813
Typical,,"This is your typical bohemian neighborhood.  Nothing to recommend it against any other big-city, bohemian neighborhood.  Some good food to be had, of course....","September 5, 2009",0,0,,3.0,2021-06-18 21:28:46.579818,2021-06-18 21:28:46.659425
Commercial Drive is Vancouver's Urban Village!,,"Great neighbourhood! This is the perfect fusion of a creative, bohemian neighbourhood and the atmosphere of an intimate, busy European city. You won't find any other neighbourhood in Vancouver with this kind of ethnic diversity. Savour every type of cuisine you can think of from classic Italian to asian fusion; from bistro fare with a cold draft beer to award-winning restaurants and fine wines. Commercial Drive is also one of the best examples of unique, single-location, owner-operated businesses you'll anywhere in North America. Places like JN&Z Deli, where you get Kolbasa that's made and smoked on the premises. Fratelli's Bakery (great Saint Honore); La Grotta del Formaggio (best cheese shop in the City); Lombardo's Pizza (award-winning pizza al forno); the list goes on... You just have to visit and find out for yourself. Great website too: http://www.thedrive.ca","April 30, 2009",0,0,,5.0,2021-06-18 21:28:46.659430,2021-06-18 21:28:46.737696
Ecclectic in Van City!,,"If your into people watching or just enjoy a variety ofdifferent ethnic foods and pubs than this is it.Probably the most ""Real"" part of Vancouver.  People are friendly and socially conscious.  Fabulous food,pubs and boutiques..","January 24, 2009",0,0,,5.0,2021-06-18 21:28:46.737702,2021-06-18 21:28:46.816797
