title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
"Great city, ordinary downtown",,"The best thing about Vancouver is the outdoors - it's a very walkable city with lots of great things to do outside like walk/bike along the seawall, beaches, Stanley Park etc.  It also has fabulous food options in all price ranges.It's a fairly new city, so if you're into historic architecture, Gastown is about all it's got.  The city doesn't have a lot of character per se, but what makes it great is the proximity to lots of activities, all within an hour of downtown.","October 14, 2012",0,0,,3.0,2021-06-18 18:52:41.109010,2021-06-18 18:52:41.196440
Interesting city,,Vancouver is an interesting city with lots of things to see and do. Can highly recommend it as a destination of choice. When the weather is great there is tons of outdoor stuff to do and if the weather is inclement there are inside attractions. Good restaurants and some excellent accommodation to be found here.,"October 14, 2012",0,0,,4.0,2021-06-18 18:52:41.196445,2021-06-18 18:52:41.279093
Not impressed.,,"It was really just another big, over priced city. Many areas we passed through seemed dirty. The parking in the trendy areas was difficult and traffic was a nightmare. I have driven in downtown Seattle, Los Angeles and San Francisco and nothing prepared me for how bad the Vancouver traffic was.","October 13, 2012",0,0,,3.0,2021-06-18 18:52:41.279099,2021-06-18 18:52:41.360486
EASY CITY TO WALK AROUND.,,"wWe walked most of the city as it is quite compact and easy to navigate. Lots of shopping to be had and also sights to visit. Hop on and off is the way to go to explore Vancouver,","October 13, 2012",0,0,,5.0,2021-06-18 18:52:41.360492,2021-06-18 18:52:41.439483
"Wonderful, walkable city",,City is well-planned for walkers and bicycle enthusiasts.  Various public transportation options available and very easy to use. City maps are posted at major street corners.,"October 12, 2012",0,0,,5.0,2021-06-18 18:52:41.439489,2021-06-18 18:52:41.520901
Most beautiful city on the Pacific,,"Style, people, wealth, nature surrounding rivals easily San Francisco. Travelling up North to Squamish or Whistler is very scenic too.","October 11, 2012",0,0,,5.0,2021-06-18 18:52:41.520906,2021-06-18 18:52:41.598190
Alot different then where I am from more streets and people all over and lots of different place and things to see.,,I liked the scenery but some of the people there can be ignorent . Alot of beautiful restaurants and Loved part of the scenery.I spent alot of time doing lots of walking and exlporing all different types of things and attrations.,"October 11, 2012",0,0,,5.0,2021-06-18 18:52:41.598196,2021-06-18 18:52:41.675823
Extraordinary,,"It is an extraordinary place full of shopping,bars,restaurants,malls etc. i was surprised to see a cycle track even on main roads.it is very safe place and we could see ladies walking alone even late nights. It is one of the best cities in the world.","October 11, 2012",0,0,,5.0,2021-06-18 18:52:41.675828,2021-06-18 18:52:41.751788
Shopping on Robson,,"I loved the shopping on Robson as well as the Vancouver Art Gallery.  Robson Street is bussling with people, is clean and has a vibrancy unlike my smaller Alberta home city.","October 10, 2012",0,0,,4.0,2021-06-18 18:52:41.751794,2021-06-18 18:52:41.828178
Great place to walk around,,"Very easy to get around and enough interesting places to keep you busy for a day.  Canada Place, Gastown, and Yaletown are all an easy walk - just plan your route before you start since some are in opposite directions.","October 10, 2012",0,0,,4.0,2021-06-18 18:52:41.828184,2021-06-18 18:52:41.906906
Enjoyed it,,"We all liked the downtown core. We liked all the food you can buy. Although we had to wait for a city bus to take us out to the museum a little longer than expected, but then again we are on holidays.","October 10, 2012",0,0,,4.0,2021-06-18 18:52:54.361143,2021-06-18 18:52:54.446924
great shops and stuff,,we had a great time wandering around vancouver downtown...loved the shops and places of interest...spend quite a few days here,"October 10, 2012",0,0,,4.0,2021-06-18 18:52:54.446930,2021-06-18 18:52:54.527073
Great walking areas with ample shopping,,"Tons of shops on Robsen, Burrard, etc...catch your breath with a cup of coffee at Blendz or peruse a book at Chapters. Lovely and clean.","October 9, 2012",0,0,,3.0,2021-06-18 18:52:54.527078,2021-06-18 18:52:54.604705
Such gorgeous town!,,"I love downtown Vancouver and everything about it. Yes it looks like your typical big city, but better! People here are friendly!","October 9, 2012",0,0,,5.0,2021-06-18 18:52:54.604711,2021-06-18 18:52:54.683491
Shopping and food galore,,"For some big name brand shopping and touristy knick knacks, Take a stroll down robson street between jervis and granville in the late morning, pick up a nutella and strawberry crepe at cafe crepe or grab a bite from one of the any food trucks. It's great for people watching too.","October 8, 2012",0,0,,4.0,2021-06-18 18:52:54.683496,2021-06-18 18:52:54.764923
"A perfect little gem of a city,",,"Has it all - art, culture, events, parks, scenery, thriving young scene, exuberant adult and older scene, families more than welcome, pet friendly, it's spendy, but worth it.  REally, it's got everything a bigger city has with less hassles.  So glad I live here.","October 7, 2012",0,0,,5.0,2021-06-18 18:52:54.764928,2021-06-18 18:52:54.843483
Better than most NA cities,,"The downtown area is clean, most parts safe looking and parts are senic.  The area beyond the steam clock towards china town should be avoided as it has a lots of bums.","October 7, 2012",0,0,,4.0,2021-06-18 18:52:54.843489,2021-06-18 18:52:54.921495
Great strolls,,"Vancouver is small enough to experience it walking. Just ask locals/concierge for some tips. There are plenty of interesting areas, such as Chinatown, Gastown, etc.. It is an expensive city though, in particular foodwise. Also take the hop on, hop off buses, a must to see the rest of this city.","October 6, 2012",0,0,,4.0,2021-06-18 18:52:54.921500,2021-06-18 18:52:55.000766
The Place Rocks!!,,"Great place to visit, buzzing with super eating places, very cosmopolitan,Yaletown Roundhouse worth seeing, its opposite a Skytrain station which links directly to the airport and many other parts of the City including Gastown and the Chinese quarter.......","October 6, 2012",0,0,,5.0,2021-06-18 18:52:55.000772,2021-06-18 18:52:55.076063
Clean but boring,,"Streets are clean and very easy to navigate, but aesthetically boring…could definitely use some more interesting art and architecture!","October 5, 2012",0,0,,4.0,2021-06-18 18:52:55.076068,2021-06-18 18:52:55.152493
Love this area!,,"There are just so many things to do from the walks and/or dining  overlooking the Harbour to having a glass of wine at the Top of Vancouver revolving restaurant taking in breathtaking views.  Gastown has a great vibe with a number of bars/clubs. You won't be able to squeeze everything into your trip, which is a sign of how many cool things there are to do in downtown Vancouver.","October 5, 2012",0,0,,5.0,2021-06-18 18:53:08.639531,2021-06-18 18:53:08.724408
It's An Enigma,,"I live in the eastern part of the USA, and had never been to Vancouver before.  Watching the Olympics had a positive effect on me, so on a trip to the Pacific Northwest, I wanted to make a point of visiting and exploring the city.  It was an interesting experience.Vancouver is a beautiful city up close, but stand about 20 feet back.  Ok, I'll explain--   If you're fairly close to the buildings, most of them are beautiful from the sidewalk.  The average price of a dwelling/house in Vancouver as of 2012 was 1.5 million dollars, so you see a lot of buildings that are landscaped beautifully.  However, I was a bit surprised that the city was not quite as clean as I had expected.  The sidewalks weren't much better than those in New York City, and Seattle was really much cleaner.Still, don't back up much further than 20 feet.  I hate to say this, but the architecture in Vancouver is not attractive at all, and would make a citizen of Chicago or San Francisco weep.  Nearly all of the high-rise condos that make up the city skyline seem to be made of similarly styled, gray poured concrete with large windows of greenish class.  Such windows necessitate that many residents must use some kind of window blinds in some windows.  The overall effect when you view the skyline during the day reminded me of the History Channel series ""Life After People.""  The buildings look like their depiction of abandoned high rises after several decades of neglect.  They look like skeletons of buildings-- Honest!Most of all, Vancouver is very, very expensive.  Meals, activities, real estate... it's simply unbelievable.  I guess it's fortunate that (according to more than one tour guide) there are many millionaires and billionaires residing in Vancouver.  The disproportionate number of ultra-expensive luxury sports cars certainly proved that point well enough for me.  Doubtless those folks find the necessities affordable enough.Mass transit is not very convenient for a visitor who doesn't know the system.  The bus system is excellent, but like all bus systems, it's complex and must be studied and learned.  The SkyTrain doesn't service some major sections of downtown, plus it has some truly bizarre quirks when it comes to using it.Wait- this all sounds like sour grapes, I know.  There is wonderful shopping (I guess) at every corner, and there are fun areas like Gastown and Granville Island to visit.  There's also Davie Street which has a Greenwich Village feel to it, along with hundreds of restaurants of every possible ethnicity.  Oh, and the green spaces (like Stanley Park) are magnificent.  A day at Grouse Mountain is only a bus ticket and about $100 away.  It's beautiful up there!Something that really helped was the two days of Hop-on, Hop-off double-decker bus tour that we did when we first arrived.  It helped us explore and appreciate a lot of the downtown area.Ultimately, I'm really glad I went.  I came to appreciate the fascinating history of the area and the amazing variety of food in Vancouver.  I'd recommend that you go and decide for yourself.  Still, make sure you have your wallet and plenty of room on your credit cards if you want a good experience!","October 5, 2012",0,0,,3.0,2021-06-18 18:53:08.724414,2021-06-18 18:53:08.805828
Nice Walkabout,,"We spent three days in Van, and walked pretty much everywhere for the most part. It's a beautiful city, with clean streets and pretty friendly people. Of course it has it's share of pan handlers and weird types- but that's par for the course in any city. Always felt safe and really can't get too lost. Waterfront is amazing... can't wait to go back!","October 4, 2012",0,0,,5.0,2021-06-18 18:53:08.805834,2021-06-18 18:53:08.882962
Great and safe,,"Unlike alot of downtowns worldwide, Vancouver is safe and friendly. Nightlife is abundant and food of all price and variety is abundant. Vancouvers downtown core has everything you need. Visit Pan Pacifics area or head towards the Plaza of Nations you will always find stuff to do.","October 4, 2012",0,0,,5.0,2021-06-18 18:53:08.882967,2021-06-18 18:53:08.959841
Fun!!!,,"We had a great time walking down town, there were several places to window shot and many many places to eat.  We really did have a wonderful time and would go again.","October 3, 2012",0,0,,5.0,2021-06-18 18:53:08.959846,2021-06-18 18:53:09.041430
Beautiful City,,"Lots to look at, with lovely water views. Felt safe here night and day, and great place to walk around, with excellent public transport system. Incredible amount of eating places catering to all tastes and budgets. 3 days in Vanc was not long enough","October 3, 2012",0,0,,5.0,2021-06-18 18:53:09.041435,2021-06-18 18:53:09.118377
Big City Dirt,,We took the Big Bus tour and was unable to hear the recorded tour and the driver did not know how to operate recording so at some stops we did not hear the entire spill. Very disappointed,"October 2, 2012",0,0,,3.0,2021-06-18 18:53:09.118382,2021-06-18 18:53:09.200596
we need some love,,"downtown vancouver needs some sprucing up, we need to beautify this wonderful city. clean it up, give it some lipstick and a new style.","October 2, 2012",0,0,,3.0,2021-06-18 18:53:09.200601,2021-06-18 18:53:09.278545
Avoid Hastings Street at all costs,,"Vancouver has a real problem for visitors with what can only be described as no go area, make no bones about it we are very experienced traveelrs having visted citys all over the world and never have I been approached by 3 locals to, I quote leave the area immediately, very unsafe area and not for the faint hearted.","October 2, 2012",0,0,,3.0,2021-06-18 18:53:09.278551,2021-06-18 18:53:09.355856
Smalltown charm with interesting shopping,,"Vancouver feels in my opinion a lot smallar than it really is. For me, that's not a bad thing.. A relaxed, kicked-back atmosphere, yet trendy and cool. We spent half the afternoon relaxing on the giant pillows that where placed on Robson street. Relaxing and ""out of the box"".","October 2, 2012",0,0,,4.0,2021-06-18 18:53:09.355862,2021-06-18 18:53:09.432183
Stunning waterfront,,"We loved this area of Vancouver and spent many hours slowly meandering around the harbour and surrounding area.  Having an injured leg, it was fairly flat and made walking easier and there is plenty of seating to just watch the world go by.","October 1, 2012",0,0,,5.0,2021-06-18 18:53:23.598007,2021-06-18 18:53:23.696157
Lovely City,,"Plenty of shopping, sightseeing, restaurants, and classy hotels.Downtown has a great waterfront, historic buildings, museums, skyscrapers, public art (loved the huge bean bag chairs),food trucks, and the Olympic Cauldron.","October 1, 2012",0,0,,5.0,2021-06-18 18:53:23.696162,2021-06-18 18:53:23.776087
Looove Vancouver!,,"We fell in love with Vancouver from the get go. What a wonderful city. The downtown is clean with beautiful buildings, wide sidewalks, nice public areas at the entrance of the buildings and public art. For us it felt very chic and cosmopolite. Lots of fancy cars and high end stores. The water and the green peeking out in the background. We felt safe walking day and night. It is remarkable the vision for this city. They rejected having a highway bisecting their city so that is why there is none in the heart of the city. Also, early on they encouraged vertical development so the city stayed fairly compact and they did not eat up prized properties such as Stanley Park. Vancouver is an example of a city that should be more closely studied and emulated by many other cities including my hometown.","October 1, 2012",0,0,,5.0,2021-06-18 18:53:23.776093,2021-06-18 18:53:23.854285
Cruise Ship Parking,,"We wanted to find a safe and secure place to park our car while taking a cruise to Alaska for our 20th Anniversary. We pre-booked Vinci Park Canada Place self park lot. They email you directions and check-in info.  WOW, we were very satisfied. You drive in and go directly to P1. We found a place to park close to the elevator for the Cruise Ship Terminal. Found a trolley; loaded it with our luggage, and down the elevator which brought us right to the Cruise Ship security area. A gentleman took our checked luggage and we proceeded directly through all the security checks and were on the ship in an hour. Coming back, we disembarked the ship, went through Customs and Immigration and onto the elevator and to our car. We were on our way out in less than half an hour. We felt our car was in a great location as we had heard other not so good stories about other locations.  Highly recommend parking here.","September 30, 2012",0,0,,5.0,2021-06-18 18:53:23.854290,2021-06-18 18:53:23.932077
Trendy with great shopping and restaurants,,"We rented an apartment on West Cordova street and walked in the downtown area. Would stay away from Hastings Street but Gastown is trendy and fun. Watched a commercial filmed in Gastown, had some great dinners and enjoyed the shopping. Loved the steam clock! Has a Greenwich Village type atmosphere and a young crowd.","September 30, 2012",0,0,,4.0,2021-06-18 18:53:23.932082,2021-06-18 18:53:24.011174
BEAUTIFUL DOWNTOWN,,"A walkers paridise.  Easy to get around and so much to see and do. The Art Gallery,Robson Square, hudsen Bay Company City Center. Great dining all around.","September 30, 2012",0,0,,5.0,2021-06-18 18:53:24.011179,2021-06-18 18:53:24.088826
Lots to see in Downtown,,"Great visit. Had a 2 day hop-on hop-off bus tour which covered most of Downtown, including Gastown, Canada Place, English Beach, Stanley Park and lots of other attractions. The bus is a great way of seeing all the main sights.","September 30, 2012",0,0,,5.0,2021-06-18 18:53:24.088831,2021-06-18 18:53:24.171145
Very walkable,,"Vancouver's downtown is compact, and very walkable.  And when distances are too far, public transit is excellent.","September 30, 2012",0,0,,4.0,2021-06-18 18:53:24.171151,2021-06-18 18:53:24.249597
my pride and joy!!,,"this is my home and I never tire being a tour guide as i share and show off this beautiful city to All my guests,whether be family,friends or the international students that I host.","September 29, 2012",0,0,,4.0,2021-06-18 18:53:24.249602,2021-06-18 18:53:24.328616
Watch out for panhandlers,,"City does very poor job of controlling panhandlers, it is getting out of control.  Homeless sleep everywhere, hit you up for handouts.  Don't go too far into Gas Town, stay close to harbor area.","September 29, 2012",0,0,,4.0,2021-06-18 18:53:24.328622,2021-06-18 18:53:24.404834
A great city,,"I like everything about downtown Vancouver--even the traffic and one-way streets. It's a good city for walking and feeling safe (I spend a lot of time in Central America and appreciate that aspect). Good shopping, great restaurants, clean and beautiful,  especially when the flowering hanging baskets adorn the lamp standards.","September 29, 2012",0,0,,5.0,2021-06-18 18:53:36.664089,2021-06-18 18:53:36.754487
Great shopping!,,"Robson Street is a great shopping area with both medium and high end shops.  In addition, there are many really good restaurants to entice you.","September 28, 2012",0,0,,4.0,2021-06-18 18:53:36.754492,2021-06-18 18:53:36.832093
"Beautiful, Scenic Waterfront",,Beautiful walks around Harbor Front! Attractive gardens and interesting buildings and shops. Restaurants are pricey!,"September 27, 2012",0,0,,5.0,2021-06-18 18:53:36.832099,2021-06-18 18:53:36.907734
Busy and diverse!,,"From Chinatown to glamor, all is a walking distance. I highly recommend to get a hotel in this area, so you an enjoy great shopping and nightclub life!","September 27, 2012",0,0,,4.0,2021-06-18 18:53:36.907739,2021-06-18 18:53:36.990020
Lively lovely downtown Vancouver.,,"We stayed at the Renaissance Harbourside Hotel, fab position.  Short walk to the waterfront and Stanley Park.  Also very near the sea plane center, we flew to Victoria on Vancouver Island.  Also good base for good eating by the harbour or Cloud Nine 42nd floor revolving resturant.","September 26, 2012",0,0,,5.0,2021-06-18 18:53:36.990026,2021-06-18 18:53:37.066182
A long interesting walk - Vancouver Downtown,,"A beautiful clean city with great breweries and restaurants, shops, art galleries and interesting architecture!","September 26, 2012",0,0,,4.0,2021-06-18 18:53:37.066187,2021-06-18 18:53:37.148137
"Wonderful shopping, and eats!",,"I have been coming here for years.  The buildings are beautiful.  There are many places to eat and shop.  There can be huge crowds which can be overwhelming at times.  There are many street people asking for money.  The finer stores are on Robson.  Don't walk too far down West Hastings or Cordova; the atmosphere changes.   There are many wonderful restaurants and pubs, a cupcake shop for the little ones.   Much to see, do, and enjoy!","September 25, 2012",0,0,,5.0,2021-06-18 18:53:37.148143,2021-06-18 18:53:37.228340
City by the sea,,"Loved the mix of modern and old architecture, the relaxed atmosphere of Vancouver, the friendly locals always ready to engage in conversation with a visitor, and the constant views of the bay and the mountains across the harbour.","September 25, 2012",0,0,,4.0,2021-06-18 18:53:37.228346,2021-06-18 18:53:37.309848
Busy without stress,,"For downtown area it was surprisingly chilling. A busy big town without any stress or hectic. People are still helpful and friendly so you kind of feel comfortable at once. Nice buildings, architecture and skyline.","September 25, 2012",0,0,,4.0,2021-06-18 18:53:37.309854,2021-06-18 18:53:37.386179
Bliss,,"I usually have probelms with major city CBDs. Vancouver's is so open, peaceful and easy to navigate, whether on foot or by public transport was a joy.","September 24, 2012",0,0,,4.0,2021-06-18 18:53:37.386184,2021-06-18 18:53:37.463106
Tons of shopping!,,A great place for back to school shopping.  There was a great variety of shops to choose from - everything from high end to bargain shopping!,"September 24, 2012",0,0,,4.0,2021-06-18 18:53:49.555006,2021-06-18 18:53:49.642644
Safe Place to Walk,,"Except for Gastown, I felt very safe in Vancouver and even there I felt okay. But there are a lot of homeless folks who look drugged and old.  At night it reminds one of New Orleans Bourbon St.","September 24, 2012",0,0,,5.0,2021-06-18 18:53:49.642649,2021-06-18 18:53:49.720390
Loved Canada place and bay,,This was our second time to Vancouver and we loved to go to Canada place which is downtown by the bay and watch boats and planes land. We loved gastown which is just down the road from Canada place.,"September 24, 2012",0,0,,5.0,2021-06-18 18:53:49.720396,2021-06-18 18:53:49.801942
Funcitysightseeing Bus Tour,,"I traveled to Vancouver to visit my husband while he was there for work. I decided to take the Fun CIty Sightseeing Bus tour and had a great time. Jeff, the tour guide and Gibby the bus driver were GREAT!!! They both had interesting things to share about the city and I had a wonderful introduction to the top sights of Vancouver. A terrific way to get acquainted with the area so I knew where to revisit on my own. They were very fun, informative and lighthearted for the whole trip. I stayed on the bus for one complete loop, then took a couple of hop offs and back ons until we reached Stanley Park again and I was able to walk back to my hotel from there. I highly recommend this tour.","September 24, 2012",0,0,,5.0,2021-06-18 18:53:49.801949,2021-06-18 18:53:49.880565
A great Walk,,Spent an afternoon with map in hand visiting all the historic areas of Vancouver.some fascinating areas including the gas  clock. Great city.,"September 24, 2012",0,0,,5.0,2021-06-18 18:53:49.880571,2021-06-18 18:53:49.958518
Do your research.,,Places I enjoy:Robson Street for the crowds and places to get a bite. Davies Street for the great restaurants and very accepting homosexual culture which makes a straight guy like me and my wife feel relaxed.   Denman Street has a great dessert place - True Confections.Wear comfortable shoes as you can do a lot of walking.,"September 24, 2012",0,0,,5.0,2021-06-18 18:53:49.958524,2021-06-18 18:53:50.041318
Busy but you want to see it.,,There are so my things to see and different cultural areas. Take the on/ off bus. You get to see everything then go back and get off to experience things. Well worth the money.Vancouver has to highway system through the city so traffic can and does get very heavy. Take the bus.,"September 22, 2012",0,0,,5.0,2021-06-18 18:53:50.041324,2021-06-18 18:53:50.120291
congested,,great city --lots of people lots of stuff always going on --too much construction bad -- for getting around by car or transit --i guess that is the price you pay for living in a fantastic city,"September 20, 2012",0,0,,4.0,2021-06-18 18:53:50.120297,2021-06-18 18:53:50.204125
"Bright, shining city",,Something to savor in every direction.  Be savvy to the fact that few shops stay open past 1800 or 1900.  I went to Yaletown for supper at Blue Water Cafe (excellent) only to discover there were lots of great stores along the way that had already closed for the day.,"September 20, 2012",0,0,,5.0,2021-06-18 18:53:50.204130,2021-06-18 18:53:50.283740
Its a big city and lots of it!,,"What strikes you its that its a very modern city, its contemporary, its sophisticated... its generally very clean. Its easy to notice that Vancouver is a wealthy, affluent city and if you enjoy shopping all the big names and brands are here. On the other side of these great things, you can expect to spend a lot of money when you are here. If you are travelling on a budget, make sure its a healthy budget. Prices are high and the sales tax has a bite too.One aspect that I feel let this city down was when I was here on an evening. I wanted to enjoy a few beers with my friends, but without my passport no bars would allow me to enter (I'm 37). In addition, the city turned from sophistication to embarrassment. Flooded with police present, roads closed, rubbish strewn everywhere, young people drunk in the streets. I also felt a sense physical threat and unpleasantness.I do like Vancouver city, but its not a place I'd like to visit at night again - or little often.","September 20, 2012",0,0,,3.0,2021-06-18 18:53:50.283746,2021-06-18 18:53:50.360982
Downtown Vancouver,,Very vibrant with a lot of stores and things to see. Gaslight area was interesting with a steam clock and the Old Spaghetti factory for dining as well as a lot of shops. Transportation was a breeze with friendly bus drivers and transfer system.,"September 19, 2012",0,0,,4.0,2021-06-18 18:54:03.886495,2021-06-18 18:54:03.983079
Lots To Do and See,,"Downtown Vancouver is the place to be... Plenty of restaurants, hotels, and stores.  My wife and I walked throughout the downtown area including Canada Place, Gastown, Chinatow, and the shopping areas of Robston and Burrard Streets.  Everything is close and safe.  The people who worked in the strores and restaurants were very courteous, friendly, and efficient.  Very enjoyable experience especially if walking.","September 19, 2012",0,0,,5.0,2021-06-18 18:54:03.983085,2021-06-18 18:54:04.062939
Vancouver is my second favorite city in the world,,"My first favorite city is New York and the second is Vancouver. (and I travel a lot -- my third favorite is London).   It is not a city where there is tons of sightseeing to run around and see.  Rather it is a fabulous place to hang out, relax, stroll around neighborhoods, settle in to coffee shops, have some great food and enjoy the friendly Canadians.  It is beautiful, with beautiful Stanley Park in the middle of the city.  It is small enough that everything is walkable -- although some a very long walk.  Depending upon how long you stay, there are some very good side trips--to Victoria (which looks like Disney Land) or Whisler.  This is my 4th trip to Vancouver--whenever I am the vicinity I try to tack on a trip -- this time a weekend after an Alaskan cruise.  Once I connected through Vancouver going to Thailand so that I could stay on the way out and in.    I am on the East Coast of the US so it sometimes takes some planning but it is worth it.","September 19, 2012",0,0,,5.0,2021-06-18 18:54:04.062944,2021-06-18 18:54:04.140594
Busy but safe,,"Lots of shops, some expensive and some more affordable.  There is a Money exchange and several banks.  Streets were busy in the afternoon and evening but we felt completely safe.  Some homeless people begging but not offensive or aggressive like in California. Plenty of places to eat and a variety of food types. Easy to get a taxi but my 78 year old mother was fine to walk up and down the street.","September 18, 2012",0,0,,4.0,2021-06-18 18:54:04.140600,2021-06-18 18:54:04.219224
Laid back and beautiful,,"Beautiful and user friendly.  Traffic not a problem.  Lots of great shopping, not necessarily cheap, but very good.  Granville island just a short boat ride away.  Get the all day pass for the little boats and hop from stop to stop.  One of the nicest cities I have ever visited.","September 18, 2012",0,0,,5.0,2021-06-18 18:54:04.219230,2021-06-18 18:54:04.298311
Superb city,,"I love Vancouver as a city. It is very user-friendly. Great walks along the water, lovely buildings, great shopping.","September 17, 2012",0,0,,5.0,2021-06-18 18:54:04.298316,2021-06-18 18:54:04.376704
Fun lively City,,"It's a fun destination and so different from Seattle.  A short and very laid back Amtrak ride from our area and a very pleasant downtown core for shopping, drinking and eating.","September 17, 2012",0,0,,5.0,2021-06-18 18:54:04.376709,2021-06-18 18:54:04.461150
Downtown Vancouver,,Very Diverse. Excellent restaurants. Good shopping. Excellent sites. Great hotels.Disliked the transients but that is too be expected in a large city.,"September 17, 2012",0,0,,4.0,2021-06-18 18:54:04.461156,2021-06-18 18:54:04.539222
One of the busiest downtowns,,"Even on a weekend, this downtown was choc a bloc with traffic, but well maintained, similar to any large city expect people all over the place., fantastic restaurants.","September 17, 2012",0,0,,4.0,2021-06-18 18:54:04.539228,2021-06-18 18:54:04.617851
Walkable,,"Easily walk 3km around the city center; noticed less vehicle traffic going east-west.The Granville entertainment district was really hopping on the Saturday night we were there.  The police closed the street to vehicles for at least 8 blocks; great people watching, decent bar/club choices, and good police presence.","September 16, 2012",0,0,,5.0,2021-06-18 18:54:04.617857,2021-06-18 18:54:04.695997
"Lots to do, lots of shopping and food and surrounded by water",,"Lots to eat, lots of shopping, ever present views, and lots of people without be crowded. Definitely the place to stay if you don't have a car, it is the heart of the city. No need for a car here. You are never too far from the water, and parks and shopping and food, oh my!","September 16, 2012",0,0,,5.0,2021-06-18 18:54:15.318171,2021-06-18 18:54:15.407015
Lots to See and Do in Downtown Vancouver,,"Enjoyed taking in the shopping, restaurants, and people watching (stylish, hip, and predominately young) as well as the Vancouver Art Gallery there. The architecture is beautiful and varied as well. On another day we went to Gastown, a distinct downtown neighborhood full of fun shops and bars with a historic twist. Truly the international city of the future!","September 16, 2012",0,0,,5.0,2021-06-18 18:54:15.407020,2021-06-18 18:54:15.485795
Walking downtown Vancouver,,Vancouver is a great city to walk. There are lots of shops and a variety of restaurants to choose from. It is a very clean city and friendly people.  We felt very safe. The port area is very nice to stroll or overlook the sea planes take off and land on the water. It's a nice city to visit especially pre or post cruise to Alaska.,"September 16, 2012",0,0,,4.0,2021-06-18 18:54:15.485801,2021-06-18 18:54:15.564900
"Shopping, Dining, Walking",,"I'm kind of biased, this is my home town but Downtown Vancouver can't be beat. Shop on Robson and Pacific centre for some great finds. Then stroll down to coal harbour for a wonderful walk. Best caesars are at Marina Mill on the walk (smoked salmon caesar!). English bay is gorgeous for sunset  and get a spot early because it fills up.","September 16, 2012",0,0,,5.0,2021-06-18 18:54:15.564905,2021-06-18 18:54:15.651562
Really enjoy Robson Street,,Really enjoy Robson Street.  Great place to walk and explore.  Didn't do any shopping but it was great to look in the windows while walking along :),"September 15, 2012",0,0,,5.0,2021-06-18 18:54:15.651567,2021-06-18 18:54:15.730836
Nice walk around,,"Nice to walk around, lots of restuarants.  One Greek one had a long line outside all the time.  Don't know if it was that good or that cheao.","September 15, 2012",0,0,,4.0,2021-06-18 18:54:15.730841,2021-06-18 18:54:15.814536
Great City!,,"We walked to Gas Town, China Town and Yale Town as well as the main part of Downtown Vancouver. We enjoyed them all although there are areas you need to steer clear of and we came across a number of beggars on the streets (although we have the same in London). There are lots of glass high rise building, but you will find a few old colonial buildings dotted in between if you look. The Harbour Centre is worth a visit - the views from the viewing tower are fab!","September 14, 2012",0,0,,5.0,2021-06-18 18:54:15.814541,2021-06-18 18:54:15.891253
Our Favourite City,,"I'm not sure how you can rate a city centre as a whole, but I did want to give Downtown Vancouver 5 stars because it's simply the nicest, friendliest city that we've ever been to. The people are wonderful, the service exemplary, it's clean, safe and you've got Stanley Park and the waterfront on the doorstep. Must go back soon!","September 14, 2012",0,0,,5.0,2021-06-18 18:54:15.891259,2021-06-18 18:54:15.971056
Downtown,,"Vancouver downtown is filled with many shops, especially on Granville Street and Robson Street. There is also Robson Square and it's close to Gastown, Yaletown and the Waterfront area. Granville Street is light up at night and sort of looks like Broadway.","September 13, 2012",0,0,,4.0,2021-06-18 18:54:15.971061,2021-06-18 18:54:16.048885
our birthdays,,we both have the same birthday aug 2 nd so we stayed downtown at the landmark hotel we watched the fireworks from our 19 th floor with 20 friends on aug 1 st and the on the second we used the hop on hop of bus to tour the city and the dined at the revoving resuarant to celebate our birthdays my wife and i had a fantastict time the is so much to do in vancouver.,"September 13, 2012",0,0,,4.0,2021-06-18 18:54:16.048890,2021-06-18 18:54:16.125537
Lots of Sights,,Lots of places to go. Lots of places to see. There are lots of panhandlers and some of those panhandlers are very aggressive. That can turn your day pretty negative if you let it.,"September 13, 2012",0,0,,5.0,2021-06-18 18:54:27.131803,2021-06-18 18:54:27.220888
Beauty dripping.........,,Vancouver downtown holds it's own charm. Harbour walking trail is refreshing. Area around Canada Place is great.,"September 12, 2012",0,0,,5.0,2021-06-18 18:54:27.220893,2021-06-18 18:54:27.298660
Busy!,,"Stayed in a hotel in downtown and although the hotel was great downtown didn't really appeal to us.  It was very busy in the evenings with lots of neon but you were spoilt for choice for places to eat.  Some looked a little odd!  Other shopping was OK, nothing special.  A nice walk to Canada Place round the sea wall.","September 12, 2012",0,0,,3.0,2021-06-18 18:54:27.298666,2021-06-18 18:54:27.376528
History and contemporary style together,,"In Downtown you find the perfect meeting between the historic Vancouver (East Pender St.) and the modern center (West Pender St.)... You must visit Gastown! Probably one of the best Downtown in the world, for sure the best Downtown I visited so far.","September 12, 2012",0,0,,4.0,2021-06-18 18:54:27.376533,2021-06-18 18:54:27.460451
"Vancouver, BC is a MUST see.",,"Vancouver is a beautiful city.  It's clean, vibrant, and bustling.  There are many different cuisines to choose from; seems to be a melting pot.  I love it here!","September 12, 2012",0,0,,5.0,2021-06-18 18:54:27.460456,2021-06-18 18:54:27.537991
