title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Quaint,,This was a delightful little place with lots of places to eat and drink outside/inside (weather dependant) and shops (mainly gift type). The steam clock is great. Easy walk to Chinatown and Yaletown.,"August 27, 2014",0,0,,5.0,2021-06-18 20:31:11.828198,2021-06-18 20:31:11.906410
Wonderful place to be,,"This is the area which lies in Vancouver downtown, British Columbia province. This is the oldest place in Downtown Vancouver named after 'Gas'sy Jack. One can find his statue here. The main attraction here is Steam Clock which is built by Canadian horologist Raymond Saunders. The clock displays the time on four sides and a whistle chime that plays the Westminster Quarters in every 15 minutes. This clock is fully powered by steam engine and coughs steam from top.Apart from this, here one can find lots of shops for shopping, clubs, bars, eateries and food trucks. The best way of transportation to get at this place is SkyTrain which comes to Waterfront and then walkable distance to Gastown.numerous shops, restaurants, and the city's top dance clubs, bars and entertainment venues are located nearby at Granville St. too.","August 26, 2014",0,0,,4.0,2021-06-18 20:31:11.906417,2021-06-18 20:31:11.987036
Small-town Village Feel in a Big City,,"I loved the small-town feel of this area! Lots of trees and flowers made it beautiful. All kinds of shops, restaurants and bars. The nightlife was hopping as well. I was surprised however at the amount of homeless asking for money.","August 26, 2014",0,0,,5.0,2021-06-18 20:31:11.987041,2021-06-18 20:31:12.064859
Cozy and peaceful,,"Gastown is a small street with some restaurants, stores and an amazing decoration. The steam clock is charming just like the rest of this place. Good pubs there too.","August 25, 2014",0,0,,4.0,2021-06-18 20:31:12.064865,2021-06-18 20:31:12.146613
Wish I was there now,,Its a nice cultural historic part of town if the sun is shining you've cracked it. Great bars and eateries. Would recommend staying near this area if you were visiting Vancouver. 2 minute walk from the Waterfront train station and accessible by all tour buses. Wish I was there now huff puff!!,"August 24, 2014",0,0,,5.0,2021-06-18 20:31:12.146617,2021-06-18 20:31:12.223576
Fun place - make sure you go to the right place!,,"Gastown is a cute, quirky part of Vancouver. Lots of fun shops and places to eat. A bit touristy, but not too bad. BE CAREFUL TO GO TO THE RIGHT STREET. Gastown is very close to a seedy part of town - if you get lost in the junkies and homeless people, you're in the wrong place! Go two blocks further toward the water and you'll find the right area :) Worth a visit!","August 21, 2014",0,0,,4.0,2021-06-18 20:31:12.223582,2021-06-18 20:31:12.305186
Great Collection of Shops,,"Very pre-tourist Brooklyn (or Soho in NYC circa 1990)-and what I mean by that is that there are a couple of streets (safe-but not glitzy) of great small stores , alongside nice restaurants and bars.You can easily spend a couple hours walking around window shopping (or shopping for real, even).","August 21, 2014",0,0,,4.0,2021-06-18 20:31:12.305191,2021-06-18 20:31:12.381972
The hotspot of Vancouver!,,"Trendy shops, great restaurants, eclectic energy and vibe.  We spent two afternoons and evenings in Gastown and enjoyed it.","August 19, 2014",0,0,,5.0,2021-06-18 20:31:24.340286,2021-06-18 20:31:24.432354
Lots of shops and restaurants,,"We visited the Gastown area of Vancouver. We enjoy interesting shops and restaurants, and this fit the bill. Lots of nice quality gifts to choose from. We neglected to get Canadian money beforehand but, luckily, you can pay the parking meter by phone!","August 19, 2014",0,0,,4.0,2021-06-18 20:31:24.432360,2021-06-18 20:31:24.514520
Great place to wander!,,"Gastown is an interesting way to spend an afternoon...not far from the seabus, public transat and Canada Place.  Easy walking!  Places to eat, art galleries, etc. Stop for lunch at the Old Spaghetti Factory!","August 19, 2014",0,0,,4.0,2021-06-18 20:31:24.514525,2021-06-18 20:31:24.591446
Trendy-Colourful-Alive- Historical-Eclectic-Beautiful!,,"A must visit area of Vancouver! So much to see, do & experience for there is always something special happening here. On one of my visits there were a number of bands playing through most of the streets. The trees & building were illuminated & the atmosphere was festive with throngs of people everywhere.The most obvious attraction is the elegant old Steam Clock which still puffs out steam. Another attraction is the prominent statue of Gassy Jack & plaque telling his story & hence the name Gastown.The architecture here is a mix of old & new that complement each other. Large warehouses, the Flatiron building, the Unique Shoe Shop, Orling & Wu. Hanging baskets are everywhere heralding spring-summer. A huge selection  & variety of cafes & restaurants beckon. Which to choose! Explore the whole area rather than just stay in the 2/3 main streets. It's so worth it!","August 19, 2014",0,0,,5.0,2021-06-18 20:31:24.591452,2021-06-18 20:31:24.669912
"Gastown - Waste of time, Dirty, Horrible.",,"My wife and I walked from the bustling Robson street to Gastown, hoping to see one of the ""sights"" in Vancouver. However, we were utterly disappointed and turned off. The streets were littered with homeless people, and every now and then, someone would approach you for money, food, etc etc. People were spitting stuff on the sidewalks, and the whole area just looked dirty. You can see the effects of people who got in scuffles, and many a times, i passed by people with bloodied nose, or black eyes. The whole area was smelly and stinks of urine. Basically, Gastown is a waste of time. There is nothing to see except for homeless people lying on the streets. We then ventured into Chinatown which is next to Gastown. More of the same. Such a waste of time and a disappointment.","August 18, 2014",0,0,,1.0,2021-06-18 20:31:24.669917,2021-06-18 20:31:24.745425
Fun but tourist-oriented shopping and restaurant neighborhood,,Gastown is a fun shopping and restaurant neighborhood near the water in Vancouver. Many of the shops have tourist- oriented items such as t-shirts and jewelry but also have good prices. Be sure to pick up a nephrite (jade) bear figure as a souvenir. The stone is mined and carved right in British Columbia as are other stones. Several restaurants have patio or sidewalk seating. The center of Gastown is the Gastown Steam Clock whose steam whistles blow on the hour emitting clouds of steam.,"August 17, 2014",0,0,,4.0,2021-06-18 20:31:24.745430,2021-06-18 20:31:24.821696
Interesting,,The two main 'attractions' in Gastown are the Steam Clock and Gassy Jack. I suggest you go early morning if you want photos with only you or your friends in them! We went to Starbucks for breakfast (right by the clock and you can sit outside) and then took our photos as no one was about. There are a lot of touristy shops but they are great for souvenirs or Maple Syrup biscuits to take home for the office! There are also loads of good restaurants and the area has a great buzz about it.,"August 16, 2014",0,0,,4.0,2021-06-18 20:31:24.821701,2021-06-18 20:31:24.903899
Good food,,"We stayed in Gastown when we were visiting Vancouver for a few days, and we really enjoyed the restaurants.  Chill Winstons, Six Acres, Guilt & Co for nightly live music -- there are a lot of places to choose from.        Steam Clock was amusing, but not sure what all the fuss is about. A lot of complaints about not being able to get a photo of the clock without other people in it --- why do people want their picture taken next to a clock?  Another mystery of life ----","August 16, 2014",0,0,,4.0,2021-06-18 20:31:24.903905,2021-06-18 20:31:24.980227
Interesting place,,Lots of neat shops and restaurants around gastown...  Just be careful when walking around at night - saw a lot more police presence and a few unsavory things...  Definitely felt more comfortable during the day around here...,"August 15, 2014",0,0,,4.0,2021-06-18 20:31:24.980232,2021-06-18 20:31:25.056954
Such a neat place- lots to see and do,,The restaurants here in Gastown are some of the best in Vancouver.  This was such a fun place to get souvenirs and eat.  My kids loved it and we kept going back.  Be sure to stop in!,"August 14, 2014",0,0,,5.0,2021-06-18 20:31:25.056959,2021-06-18 20:31:25.132159
Nice area for a little shopping and something to eat,,"The main drag is Water Street, with some restaurants on West Cordova and the Cross streets.  Get in line for a sandwich at Meat and Bread.","August 12, 2014",0,0,,4.0,2021-06-18 20:31:37.439855,2021-06-18 20:31:37.524192
Stroll shop dine,,"What a wonderful stroll along Water Street.  Many shops, restaurants and cafés.  Make sure you see the larger than life statue of Gassy Jack - Father of Gas Town.  While you're there, go in B.C.'s Western Boot Headquarters for great leather goods.","August 12, 2014",0,0,,5.0,2021-06-18 20:31:37.524197,2021-06-18 20:31:37.608014
Good for souvenir shopping and a bite to eat,,"This is a part of town where you will find plenty of opportunities to buy souvenirs for the folks back home. There is a mixture of souvenir trash and upmarket items. Although beware in these upmarket shops, they can be quite rude. My greeting was more along the lines of....don't damage anything with your backpack swinging around ( I have the smallest backpack in the world!) and give me your shopping bag...also minuscule. Not friendly at all so I was not tempted to buy a single thing there. It was a distinctly no-touch sort of shop. We had a bite to eat at a little cafe on Water St with an open area at the back. It was very pleasant although I was intrigued to discover my BLT came on a mini croissant....strange taste sensation....and of course a mountain of fries.....really overcooked:( but the service was quick and very friendly. Strolling along here...we did so in early afternoon on a Sunday....was interesting but probably not enough to attract us back to the area. We are not big shoppers so really there is nothing else there to interest us. Yet another experience on our journey on this planet:)","August 11, 2014",0,0,,4.0,2021-06-18 20:31:37.608019,2021-06-18 20:31:37.684075
Tourist Trap,,"At the top of downtown, Gastown is a collection of Restaurants - some of which are nice (Spaghetti Factory and Steamworks), and some are so-so.There is the Gastown clock - fascinating and intricate, but smaller than we expected. Also - as you go towards the east you'll find Gassy Jack, although I'd suggest not to go east past him as it becomes a bit shady there.The big thing with gas town is endless tourist shops. More souvenir shops than I found reasonable - it got a bit tedious there.There were also First Nations Galleries, but we immediately felt these are not kid friendly places- this is not really a family activity. Gastown did not strike us as the ""must see"" visitor brochures led us to believe.","August 10, 2014",0,0,,3.0,2021-06-18 20:31:37.684081,2021-06-18 20:31:37.762145
Zombie town,,"went at dusk with my Wife and Kid to see the clock, and entered another world of junkies, alkies, crackheads and prostitutes. Not a family trip, but probably a good place to find cheap drugs, alcohol, or sex!","August 10, 2014",0,0,,1.0,2021-06-18 20:31:37.762150,2021-06-18 20:31:37.845570
Touristy but Worth It,,"Not as touristy as Granville Island but if you're looking for boutique shops there are far too many tourists junk shops along Water Street for my liking. There are still a few gems:  The Flying Pig is a good spot to grab an upscale casual bite and a glass of wine or a local beer (local Hefe was outstanding).  Found some great pottery at Orling & Wu.  Very easy to get to this part of town, especially if you are in North or West Vancouver and you come in on the seabus.","August 9, 2014",0,0,,3.0,2021-06-18 20:31:37.845575,2021-06-18 20:31:37.927748
Souvenir shopping,,This is the best place to go for your souvenirs to take home. It's a pretty street with lovely hanging baskets of flowers and sidewalk cafes. Yes it's touristy but we were tourist so who cares. The steamclock is cool to watch when it chimes and let's off steam.,"August 9, 2014",0,0,,4.0,2021-06-18 20:31:37.927753,2021-06-18 20:31:38.004651
nice town,,Nice restaurants. Food good and prices fair.  Cafes with outside setting are great for leisure afternoon dining and people watching- european feel.,"August 8, 2014",0,0,,4.0,2021-06-18 20:31:38.004655,2021-06-18 20:31:38.079480
Quirky and fun,,"Gastown, a quirky and fun place, loads of really different shops, purchased a beautiful 50's style dress and heaps of souvenirs. Saturday night was very busy, pays to be early to eat in some of the fabulous restaurants - try the Old Spagehetti Facotry, good value and great service","August 8, 2014",0,0,,5.0,2021-06-18 20:31:38.079486,2021-06-18 20:31:38.154261
It's all about the clock,,"Apart from the clock, there is nothing to comend a visit to Gastown.  It takes about 10 mins to walk down Water Street and that is it!  If time is not pressing then do it, but otherwise not worth the effort.","August 7, 2014",0,0,,2.0,2021-06-18 20:31:38.154266,2021-06-18 20:31:38.230253
If you have a couple of hours...,,"Located at Vancouver Harbor and a few minutes drive from Stanley Park, this funky little 5 block area is worth a quick stroll and maybe a lunch in some of the many restaurants. Metered parking will get you two hours, which is plenty of time to see it all.There are shops, restaurants and sometimes street entertainers, so a couple of hours of your time will be well spent. Flowers line the street, making it quite nice to just hang out....The steam clock is a must see, although a clean photo op will be rare. Just one block away however, you will see a part of the city which is a bit disturbing  (it was to me anyways). There are many homeless people just sitting and lying around, smoking, eating and conversing. It certainly puts things in perspective.Overall a good experience, but nothing really extraordinary.","August 7, 2014",0,0,,3.0,2021-06-18 20:31:50.614483,2021-06-18 20:31:50.708057
Loved Gastown,,"There is a 'Gastown' in just about every major city.  Sydney has 'The Rocks'.  And Vancouver has Gastown.  The area might still be undergoing a transformation, but it is a lovely place to visit, especially during the evening.  We loved visiting the restaurants in the area when we were there, and we loved the quirky streets, the paving and the street lights at night.  There was something magical about the lighting!.  And I have a photo of the clock!","August 7, 2014",0,0,,5.0,2021-06-18 20:31:50.708063,2021-06-18 20:31:50.788704
Steam clock,,"Nothing particularly special, simply to say that one saw the ""steam"" clock.  The area around Gastown filled with shops and restaurants, but Granville market offered a more diverse and quality selection.  Walking around Gastown was short and quick. Except for the steam clock, would have skipped Gastown alltogether.","August 6, 2014",0,0,,3.0,2021-06-18 20:31:50.788709,2021-06-18 20:31:50.865223
Steam clock,,The only thing I can say I enjoyed about Gastown was the steam clock. Now they had some okay looking restaurants but nothing better then the areas that I was staying in. It's all about that steam clock for me I enjoyed every minute of it. I wish that I could have gotten a video without other people and it but just the fact that I was able to see it I was happy.,"August 6, 2014",0,0,,5.0,2021-06-18 20:31:50.865229,2021-06-18 20:31:50.949422
"Pleasant enough, but really just a shopping area",,"We spent a pleasant afternoon strolling around Gastown, but the area is really fairly modern and is just a collection of boutiques and specialty shops. The steam clock was surrounded by tourists, all keen to take photographs, but it was a relatively new piece and didn't really warrant a lot of attention. This area is nicer than the big shopping stretches downtown, but isn't really a historical centre of any particular note. That having been said, there are some nice spots for lunch, and it is  quaint enough in its own way, as long as you aren't expecting too much.","August 6, 2014",0,0,,3.0,2021-06-18 20:31:50.949427,2021-06-18 20:31:51.026845
Steam clock,,"I had friends come up from Twin Falls, Idaho and I took them down to Gastown.  They were very impressed with all of the boutiques and restaurants especially the Old Steam Clock that blew steam every 15 minutes.  From there we went to Granville Island to the market place and had a really big ice cream cone and walked along the boardwalk to all of the other boutique shops.","August 5, 2014",0,0,,5.0,2021-06-18 20:31:51.026850,2021-06-18 20:31:51.103724
Go and see the clock!,,"My mum visited in 2010 and absolutely raved about Gastown, so when I visited Vancouver I thought I should see what the fuss was about! I wasn't disappointed - the photographs do not do it justice. Very interesting! Well worth a visit.","August 5, 2014",0,0,,5.0,2021-06-18 20:31:51.103730,2021-06-18 20:31:51.185156
Cute neighborhood,,"If in Vancouver, don't miss this gem of a neighborhood, especially the steam Clock.  We strolled through Gastown looking at the arcitecture.  Most of the store are boutique style shops, native art stores and touristy shops, which all seemed to not be owned by native Canadians.","August 4, 2014",0,0,,4.0,2021-06-18 20:31:51.185161,2021-06-18 20:31:51.261791
What A Nice Place To Walk Around And See And Eat,,"Many outdoor cafes that all looked great and had interesting menus.  Tough to choose.  We chose Lily Maes.  The Steam Clock is very cute, and worth seeing: steam pours out of 4 sides - very odd.  Every Hotel has street maps whis indicate points of interest. Because we spent at least 10 hours wandering aroud Vancouver, I can't give its exact location.","August 4, 2014",0,0,,5.0,2021-06-18 20:31:51.261797,2021-06-18 20:31:51.339556
A must see in Vancouver,,"A lovely part of the city. After travelling from the UK and feeling tired, we skytrained and headed to Gastown. A beautiful, scenic part of the City, with the centrepiece of the famous Steam Clock that plays a tune every 15 minutes. You must see this","August 4, 2014",0,0,,5.0,2021-06-18 20:31:51.339562,2021-06-18 20:31:51.418812
Gorgeous area of Vancouver to explore!,,"A delightful collection of flower-festooned and cobbled streets, full of cafes, bars, restaurants and shops etc. A touch of England in the very beautiful city of Vancouver. Also a very enjoyable area to merely walk and do little but take in the gorgeous streetscapes.","August 3, 2014",0,0,,5.0,2021-06-18 20:32:03.811322,2021-06-18 20:32:03.903178
An interesting afternoon,,A varity of interesting shops and restaurants (although too many U.S. Chain restaurants now).  Local art such as beautiful sculptures and wood carvings can be purchased and shipped anywhere in the world.,"July 31, 2014",0,0,,4.0,2021-06-18 20:32:03.903184,2021-06-18 20:32:03.979552
"Cute for a minute, but could be a cruise terminal",,"I think 100 years ago this was a gorgeous place to behold Vancouver and its sights, smells and culture. Now, its a long street filled with identical souvenir shops catering to the cruise crowd, and if you turn off that main street you're in a junky part of town where panhandlers and strung out kids beg for money and lurk in corners.  Gastown's one main attraction - the steam powered clock - is so covered in tourists you can't get a picture of it, and it felt like everything you could buy there would be double the price it should cost.  If you have a car i'd say drive through it and don't stop.","July 29, 2014",0,0,,2.0,2021-06-18 20:32:03.979557,2021-06-18 20:32:04.056643
Best part of the city,,Gastown is a must visit. Great restaurants. Head for Water Street lots to choose from. Take a look at the Steam Clock which sounds off every fifteen minutes.,"July 29, 2014",0,0,,4.0,2021-06-18 20:32:04.056648,2021-06-18 20:32:04.132804
Amazing Atmosphere,,"What a great place to shop & eat, sure its a tourist attraction but its  a nice one. Lovely brightly potted planted lining the street with plenty of cafe's, and not to mention the stream clock.","July 28, 2014",0,0,,5.0,2021-06-18 20:32:04.132810,2021-06-18 20:32:04.210026
A must see part of Vancouver,,"Visited Gastown, the original old part of Vancouver while on holiday.  Great area, totally different from the now main part of the city, high rise, and Robson Street, the main shopping area. Only a few minutes walk from the city centre and close to Canada Place, another area to visit.The the original nineteenth century buildings, a big change from the many high rise offices and hotels, housing some nice shops, bars, cafes, etc.  Just amble around and savour what the place was like at the outset.Highly recommended.","July 28, 2014",0,0,,5.0,2021-06-18 20:32:04.210032,2021-06-18 20:32:04.287106
"Fascinating history, great shopping, wonderful dining",,We spent our first full day in Vancouver touring the many shops and art galleries in the beautiful old buildings of Gastown.  A stop in the maple syrup shop topped the list to satisfy my lone sweet tooth weakness.  We had a tasty lunch at the Water Street Cafe across from the charming old Steam Powered Clock.  It was a great start to our week and a half stay in the Pacific Northwest.,"July 27, 2014",0,0,,4.0,2021-06-18 20:32:04.287112,2021-06-18 20:32:04.369059
Always a treat,,"Gastwon is a great place to spend some time while away, even better to be able to wind down a bit. Lots of shopping/Eating and great ambiance.","July 26, 2014",0,0,,5.0,2021-06-18 20:32:04.369064,2021-06-18 20:32:04.445266
Loved the whole experience,,several restaurants serving a large variety of foods. Large amount of tourist shops in this area. Make sure you check out the Steam Clock!,"July 26, 2014",0,0,,5.0,2021-06-18 20:32:04.445272,2021-06-18 20:32:04.521701
Interesting,,Awesome! We came here looking for spaghetti factory and fell in love of this place. Very interesting. We strolled around for hours.. Would recommend,"July 26, 2014",0,0,,5.0,2021-06-18 20:32:04.521707,2021-06-18 20:32:04.597118
A must visit,,"This is such a quaint little area of Vancouver. It has a small village atmosphere. Lovely old gas clock to look at and see it at work. Very fascinating as I had never seen one. Always lots of tourists near it so if you want a good picture, go early in the morning. Lots of sourvinor shops and resturants. We had lunch at the brewery and it was great. They make all their own beer. Definitely worth a trip to this area.","July 23, 2014",0,0,,5.0,2021-06-18 20:32:17.646674,2021-06-18 20:32:17.736560
Classic part of Vancouver. Love.,,"I came to visit only for about 30 minutes and I loved it. It is a very 'touristy' area with lots of souvenir stores, heaps of cafes, and also the famous steam clock that was surrounded by tourists and their cameras. I thought it was a very classic part of Vancouver and it was just very beautiful to explore.","July 22, 2014",0,0,,5.0,2021-06-18 20:32:17.736567,2021-06-18 20:32:17.819319
old downtown....,,"loved this part of town, just walk around and do some sightseeing. a lot of good restaurant and also if you like buying souvenir there's plenty of stores to choose from. coffee shops and bars. u could also get a view of the vancouver tower. steam clock, that's pretty interesting it's the first time i've seen one.","July 20, 2014",0,0,,5.0,2021-06-18 20:32:17.819324,2021-06-18 20:32:17.895903
Beautiful part of Vancouver,,"In our fruitless search in the rain for Chinatown, we stumbled upon Gastown, and what a great surprise!  This little nook in the city has an amazingly cool vibe, but manages to be quaint at the same time.  We strolled, shopped for  souvenirs, ate, and people-watched for hours...even in the rain.  Take the time to explore this section of Vancouver!","July 18, 2014",0,0,,4.0,2021-06-18 20:32:17.895908,2021-06-18 20:32:17.971500
Gas Town (When I was travelling I worked here for a while about the Old Spaghetti Factory),,"Such a cool place, think Soho / Shoreditch but with better air...  Great coffee shops , bars and restaurants.  I was there for about 3 months and grew very fond of the area.Tip!  Coffee shops around this area serve the most amazing cinnamon swirls(pastries), do not go  without exploring these, especially 1st thing in the morning...If you go around the back of the old spaghetti factory you can see the ocean, a stunning view...","July 17, 2014",0,0,,5.0,2021-06-18 20:32:17.971506,2021-06-18 20:32:18.051500
A must see,,We went through here in buses twice before finally going to investigate.We ate at the Old Spaghetti Factory and explored the souveneir shops. The gastown steam clock was fascinating to watch and we were given an explanation by a local as to how it works.,"July 15, 2014",0,0,,4.0,2021-06-18 20:32:18.051505,2021-06-18 20:32:18.127151
Do not miss this!,,This is their Old Town area.  It's beautiful and filled with shops and restaurants.  I had the best halibut I have ever had on a sidewalk cafe!  I wish I could remember the name and share with you.  Take a stroll among the busy streets and make sure to visit the gas clock tower,"July 15, 2014",0,0,,5.0,2021-06-18 20:32:18.127156,2021-06-18 20:32:18.202537
historic Vancouver,,"Attractive cobblestone streets with flowers and green trees (at least in early July), lots of souvenir shops & restaurants, easy to walk, don't miss the steam clock","July 14, 2014",0,0,,4.0,2021-06-18 20:32:18.202543,2021-06-18 20:32:18.284741
Scenic neighborhood,,"I liked the architecture in this neighborhood quite a lot. The steamclock was fun to watch. However, I wish there would have been more unique shops--quite a concentration of junk gift shops. Nice for a walk around in fair weather.","July 13, 2014",0,0,,4.0,2021-06-18 20:32:18.284746,2021-06-18 20:32:18.360942
A Step Back in Time,,"Gastown is an interesting area, with a rich history.  The wide selection of restaurants makes it an ideal destination for ""foodies"".  Best of all, Gastown appears to be a safe area and, as such, is very ""walkable"".  A real fun area.","July 13, 2014",0,0,,5.0,2021-06-18 20:32:18.360947,2021-06-18 20:32:18.436581
While in downtown Vancouver - see the steam clock,,"This is a nice little walking tour with gorgeous architecture, shopping and trendy restaurants. For us it was about a 15 minute walk from the Best Western Chateau Granville (downtown Vancouver).  The steam clock goes off at regular intervals, so that it is easily seen on a walking tour. Gastown is also very close walking distance from the Canada Place waterfront.","July 13, 2014",0,0,,4.0,2021-06-18 20:32:33.456505,2021-06-18 20:32:33.550142
Interesting mix,,"We spent an afternoon walking around Gastown. Gastown is a great mix of shopping, upscale dining, bars, cafes, etc. The main downside was an occasional crackhead or two wandering through making people uncomfortable. After exploring a few blocks I found a pretty questionable neighborhood nearby, and while I didn't feel any sense of danger I would recommend sticking to the main, well-lighted streets at night.","July 10, 2014",0,0,,4.0,2021-06-18 20:32:33.550147,2021-06-18 20:32:33.626440
The Old Town,,"Gastown has lots of different boutique shops as well as the standard tourist shops to look around, the flatiron building and the statue to Gassy Jack the man who this part of town is named after, but the star of the show is the Gastown Steam clock. Be sure to catch it on the hour though","July 10, 2014",0,0,,4.0,2021-06-18 20:32:33.626446,2021-06-18 20:32:33.703885
Definitely visit,,"A city block, cobblestoned, where lots of movies are filmed. A few tourist shops, but lots of places to eat. The steam clock is also worth seeing. It's worth spending an afternoon here.","July 9, 2014",0,0,,4.0,2021-06-18 20:32:33.703892,2021-06-18 20:32:33.783952
Charming and quaint,,Obviously you have to see Gastown. It has many interesting old building and cobbled streets. The main attractions are well documented. It is nice to be away from the pristine tower blocks a few streets away. I can imagine it gets very busy when the cruise ships are in but it was quite civilised when we were there. You are moving close to the `edgy` side of town to dont get lost!,"July 9, 2014",0,0,,4.0,2021-06-18 20:32:33.783957,2021-06-18 20:32:33.865044
Wonderful place to visit,,Had a wonderful time. Great place for shopping in all price ranges. Wonderful restaurants.. Touristy place. but will add to your vancouver experience,"July 9, 2014",0,0,,5.0,2021-06-18 20:32:33.865050,2021-06-18 20:32:33.940579
A cobblestone stroll,,"Gastown is quaint and fun with lots of souvenir stores, cafes and eclectic shops. There's the old fashioned clock, cobblestone paths and eat at the Sardine Can, a Spanish tapas spot with flavourful dishes. Gastown is a great for an early afternoon stroll as after dark, it gets a little gritty and sketchy.","July 8, 2014",0,0,,4.0,2021-06-18 20:32:33.940584,2021-06-18 20:32:34.019975
interesting town,,the buildings were very interesting and i loved the cobblestoned pavements - so charming! the steamclock was smaller than expected but an interesting sight. i was just taking a walk through but i imagine the place would be great for an afternoon and concluded with a nice meal at one of the many lovely looking restaurants/bars in the area!,"July 4, 2014",0,0,,4.0,2021-06-18 20:32:34.019980,2021-06-18 20:32:34.096434
Gastown fun!,,"This was one of my favorite areas of Vancouver. It can feel a little shady late at night but for the most part it is a tourist play house during the day and a lively area at night with various places to dine and drink. There is a little store called ""Maple Delights"" which had free  tastings of various maple syrup and some fantastic gelato as well. I ended up buying some maple syrup to take home. The steam clock is fun and goes off every 15 minutes. It is best to catch on the hour though as it plays a longer tune. Really it is just fun to see the old store fronts and the statue of Gassy Jack. There are plenty of souvenir shops as well if you need to bring back something.","July 3, 2014",0,0,,4.0,2021-06-18 20:32:34.096439,2021-06-18 20:32:34.172643
Faces of the Future,,"We got off the ""on-off trolley"" in the area known as Gas Town to see the old steam driven clock. While the old clock was interesting to see, the faces of the future were more interesting. The area has been revitalized with high tech businesses and ""with it"" restaurants and pubs. Since it was Friday at around noon, the people were heading for their TGIF lunch and brew. Vancouver has attracted high tech workers from all over the globe as their immigration policies are congruent with their desire to attract high tech companies. It was exciting to see the faces of the people who would transform our future.","June 30, 2014",0,0,,5.0,2021-06-18 20:32:34.172648,2021-06-18 20:32:34.247338
One among many lively and attractive parts of Vancouver,,"Gastown is a must-see place in Vancouver: it is the city's oldest neighborhood, its historic heart and a great place to enjoy live music, bars, nice restaurants, to visit Art galleries and design shops, to mention only a few things. Don't miss the famous Steam clock, designed by Canadian Horologist Raymond Saunders, located at the corner of Cambie and Water Street.","June 29, 2014",0,0,,4.0,2021-06-18 20:32:45.226622,2021-06-18 20:32:45.319604
The clock is cool...,,"If you need a little time away from the sea wall, Stanley Park, and the beaches (huh?), then Gastown might be great for you! This is an historical district with some interesting buildings and a cool clock. Otherwise, many of the stores seem to be geared toward taking advantage of tourists. We did love the ""street food"" crepes - very fresh and authentic, and had fun exploring tea flavors at David's Tea. We were glad to visit the area but probably would not venture back on a repeat visit.","June 29, 2014",0,0,,3.0,2021-06-18 20:32:45.319609,2021-06-18 20:32:45.398174
Pretty area and convenient to the Seabus,,"I recently visited with my husband.  The architecture and streets were pretty. There were restaurants and bars and several souvenir shops.  A local had informed me that the prices for souvenirs in the area are much better than the airport so I took advantage and picked up a few things while I was there.  The homeless people surprised me a bit though they weren't obnoxious. I wouldn't put this at the top of my ""to see"" list, but if you find yourself nearby it's a nice area for a stroll.","June 25, 2014",0,0,,4.0,2021-06-18 20:32:45.398179,2021-06-18 20:32:45.473668
Lovely part of town,,Really nice part of town to have a drink or something to eat. Quite surprising how quickly the quainter building style of Gastown emerges out of the high rise blocks around (we were walking there from Stanley Park).,"June 25, 2014",0,0,,4.0,2021-06-18 20:32:45.473674,2021-06-18 20:32:45.554440
A day with the family,,"My entire family was embarking on an Alaskan cruise out of Vancouver.  We spent (2) days walking around the city, which is absolutely beautiful.  The ""Gastown District"" is very cool and entertaining.  It is a must see in Vancouver.","June 24, 2014",0,0,,4.0,2021-06-18 20:32:45.554446,2021-06-18 20:32:45.631549
If you are a tourist you must visit clock,,"Enjoyed our walk done to Gastown. Loads of shops and places to eat and the steam clock was great fun and a must see if you come to Vancouver. Some beggars around which was suprising, a woman came up to me and asked for money saying she was waiting for her benefit money and wanted a cup of coffee, I gave her some money for coffee and something to eat, I felt sorry for her, don't know if the money went on that though. I thought Gastown would be more historical but it seemed to be just a place to eat and shop, but well worth a visit all the same.","June 24, 2014",0,0,,4.0,2021-06-18 20:32:45.631554,2021-06-18 20:32:45.707722
Definitely worth a walk,,Great place visually at night. Steam clock goes off every 15 mins and by day some really interesting stores to take a look through. Very unique part of Vancouver.,"June 23, 2014",0,0,,4.0,2021-06-18 20:32:45.707727,2021-06-18 20:32:45.791501
Somewhere Between Historic & Funky,,"There's the statue of ""Gassy Jack"" whose saloon laid the foundation for modern Vancouver. The brick streets with black, wrought-iron gas-lights is cute. Baskets of blooming flowers hanging everywhere. Shopping is very eclectic -- inexpensive to ouch -- on the same block! THE STEAM CLOCK IS WORTH THE TRIP!!!","June 23, 2014",0,0,,4.0,2021-06-18 20:32:45.791507,2021-06-18 20:32:45.868466
"Tourist Trap by Day, Bars for the young at night",,"Tourist trap during the day, many Tshirt and souvenir shops. After dark many young people homeless and bars, The steam clock was ok, but did not show the correct time, or chime exactly on the hour. It was hard to fine a nice place for lunch or public restroom..","June 23, 2014",0,0,,3.0,2021-06-18 20:32:45.868471,2021-06-18 20:32:45.949892
Interesting place for a stroll,,I liked the stem powered clock and the interesting stores. There are lots of bars and restaurants here catering to every taste.,"June 22, 2014",0,0,,4.0,2021-06-18 20:32:45.949898,2021-06-18 20:32:46.026890
A beautiful part of Vancouver,,Gas town is at the end of Abbott St beautiful streets well decorated.The steam clock is fantastic.Souvenir shops are reasonably priced.,"June 20, 2014",0,0,,5.0,2021-06-18 20:32:59.444508,2021-06-18 20:32:59.542647
